คำ,POS,ความหมาย
เรี่ย,ว.,ทอดทิ้ง ตกหล่น
เรียก,ก.,เรียก - มักใช้ในการกระทำที่ศักดิ์สิทธิ์อย่าง เรียกขวัน
เรียกขวัน,ก.,เรียกขวัญ - เชิญขวัญให้เข้ามาอยู่กับตัว
เรียง,ว.,ภาย หลัง ถัดจากนั้น ปรากฏในวรรณคดีทั่วไปใช้ ถัด
เรียงนั้น,ว.,ถัดจากนั้น
เรียน,ก.,เรียน
เรียน,น.,พุ่ม
เรี่ยน,น.,พุ่ม
เรียนปาก,ก.,เลียนคำพูด การเลียนคำพูดหรือเสียงของผู้อื่นด้วยอาการล้อเลียน
เรียบ,ก.,เลียบ สำรวจ ควรเขียน เลียบ
เรียบเพียงเรียงงาม,น.,ราบเรียบอย่างเป็นระเบียบ
เรี่ยเบอะเรี่ยเบ๋อ,ว.,รกรุงรัง
เรียม,น.,สรรพนามบุรุษที่ ๑ สำหรับชายพูดกับหญิงที่ตนรัก (กวีนิพนธ์)
เรียว,น.,เรียว - ก้าน ทาง กระดูกกลางของใบไม้บางชนิด กิ่งไม้ไผ่ขนาดพอใช้ทำไม้เรียวได้
เรียว,ว.,เรียว
เรียวข่า,น.,ต้นกะทือ ซึ่งเป็นจำพวกเดียวกับขิงหรือไพล เหง้ามีกลิ่นหอม ใช้ทำยาได้ เมื่ออ่อนใช้ปรุงอาหาร ช่อดอกอ่อนใช้เป็นผัก
เรียวดำ,น.,ต้นกะทือ ซึ่งเป็นจำพวกเดียวกับขิงหรือไพล เหง้ามีกลิ่นหอม ใช้ทำยาได้ เมื่ออ่อนใช้ปรุงอาหาร ช่อดอกอ่อนใช้เป็นผัก
เรียวแดง,น.,ต้นกะทือ ซึ่งเป็นจำพวกเดียวกับขิงหรือไพล เหง้ามีกลิ่นหอม ใช้ทำยาได้ เมื่ออ่อนใช้ปรุงอาหาร ช่อดอกอ่อนใช้เป็นผัก
เรี่ยหายอยายอยาด,ว.,กระจุดกระจุย
เรือ,น.,เรือ
เรื่อ,ว.,อ่อนๆ ใช้กับไฟ ตะวัน ความสุกสว่าง
เรื้อ,น.,เรียกข้าวเปลือกตกอยู่แล้วงอกขึ้นจนออกรวงอีกว่า เข้าเรื่อ โดยอนุโลมเรียกพืชผลบางชนิดที่เกิดขึ้นทำนองนี้
เรื้อ,ก.,เรื้อ - รก ห่างเหินเสียนาน
เรือก,น.,เรือก - ม้ไผ่ที่ผ่าเป็นซีก ๆ แล้วถักด้วยหวาย สำหรับปูพื้นสะพานหรือกันเป็นรั้ว
เรือกาบปลี,น.,เรือขนาดเล็กที่ต่อด้วยไม้ ลักษณะคล้ายกาบปลี
เรือขนาน,น.,เรือ ขนาน - เรือที่ผูกหรือตรึงติดเรียงคู่กันเพื่อใช้ในการบวชแบบอุทกเสมา
เรือง,ก.,อาการที่ผลไม้เช่นมะม่วงที่ดูเหมือนสุกแต่ยังไม่แก่และร่วงหล่นไปก่อนเวลาสมควร
เรือง,ว.,สุกสว่าง เช่น เรืองแสง มีชื่อเสียง
เรื่อง,น.,กรณี ความ
เรื่อง,น.,ข้อความ
เรือซา,น.,เรือ (ภาษาไทดั้งเดิม ชา ว่า เรือ และล้านนา ชา แปลว่า หยาบ ชั่ว ไม่ดี ทำให้ เปลี่ยนจาก ชา เป็น ซา)
เรือด,น.,เรือด -สัตว์ชนิดหนี่งตัวเล็กแบนตัวสีนํ้าตาลแดง กินเลือดเป็นอาหาร มีกลิ่นเหม็น
เรือด,น.,ผักเลือด - ชื่อพรรณไม้ชนิดเดียวกับรี่ หรือ ฮี่ แต่ยอดอ่อนสีซีดกว่า ผักรี่ และใช้เป็นผักได้ เช่นกัน
เรือน,น.,เรือน - สิ่งปลูกลรัางลำหรับเป็นที่อยู่อาศัย
เรือน,น.,ส่วนที่ใช้บรรทุกของบนเกวียน เรียก เรือนล้อ
เรื้อน,น.,โรคเรื้อน มักเรียกว่า ขี้เรื้อน
เรื้อน,น.,แมงจำพวกหมัด
เรื้อนกวาง,น.,เรื้อนกวาง ตับเต่า
เรือนกาแล,น.,เรือนไม้ล้านนาขนาดใหญ่ มีไม้ไขว้ที่ยอดดจั่วบนหลังคา
เรือนขัง,น.,เรือนจำ คุก
เรือนเค้า,น.,เรือนของบรรพบุรุษ เรือนต้นตระกูล
เรือนแพ,น.,ห้องแถว - อาคารเรือนที่ ต่อเนื่องกันไปเป็นแพโดยมากมักเป็นร้านขายของ
เรือนไฟ,น.,ครัว ที่ปรุงอาหาร
เรือนหน้อย,น.,ครัว ที่ปรุงอาหาร
เรือนเอยน,น.,บ้านที่มีคนตายซึ่งอยู่ในช่วงตั้งแต่นำศพไปทำฌาปนกิจแล้วแต่ยังไม่ได้ทำบุญสังคหะ ในช่วงนี้จะมีการอุ่นเรือนเอยน ด้วยการ เล่าคร่าว และเล่นดนตรีเพื่อให้เจ้าภาพคลายทุกข์ (ถายังมีศพอยู่บนบ้าน เรียก บ้านสพ บ้านศพ) เรือนร้าย
เรือบิน,น.,เครื่องบิน
เรือแม่ปะ,น.,เรือหาง แมงป่อง - เรือต่อด้วยไม้ขนาดใหญ่ หัวงอน ท้ายงอนเหมือนหางแมงป่อง มีประทุนอยู่กลาง ใช้เป็นเรือขนล่งสินค้าระหว่างเชียงใหม่ กรุงเทพฯ
เรื่อร่าม,ว.,อร่าม - ลักษณะแสงแบบอาทิตย์แรกขึ้นหรือแสงโคมสว่างไสว
