คำ,POS,ความหมาย
ยังแฅวน,ว.,อาการค่อยยังชั่ว ดีขึ้น สบายกว่าเดิม
ยังมี,ก.,ยังมีชีวิตอยู่ เช่น ซื้อบ้านเมื่อพ่อหนานแก้วยังมี - ซื้อบ้านตอนที่ทิดแก้วยังมีชีวิต
ยั้งเย้า,ก.,พัก หยุด เลิก
ยังรอด,ก.,มีอยู่เรื่อยมา มีอยู่ตลอด มีอยู่โดยรอบ
ยังอยู่,ก.,ยังมีชีวิตอยู่ ยังเหลืออยู่ ยังคงอยู่
ยัด,ก.,ยัด - บรรจุหรือใส่โดยอัดดันเข้าไป
ยัดยู้,ก.,ยัดเยียเ เบียดกันแน่น
ยัดยู้กัน,ว.,แออัด เบียดเสียด เยียดยัดกัน
ยัน,น.,ยันต์
ยัน,ก.,ยัน - เมา ใช้กับหมาก เช่น ยันหมาก - เมาเพราะเคี้ยวหมาก
ยั้น,ก.,ขบ กด ดันอย่างแรง
ยั้นเขี้ยวยั้นคาง,ก.,ขบเขี้ยวเคี้ยวฟันแสดงความโกรธ
ยันต์,น.,รูปต่างๆ เขียนลงบนแผ่นผ้าหรือแผ่นทองเป็นต้น และลงเลขหรืออักขระใช้เป็นของขลัง แผ่นทองที่ลงยันต์ ม้วนเป็นแบบตะกรุดแล้วใช้เชือกร้อยก็เรียก ยันต์ เช่นกัน
ยันต์คีม,น.,ยันต์ที่สักตรงข้อเท้าคนเป็นรูปคีม เชื่อว่าป้องกันสัตว์เลื้อยคลานขบกัดได้
ยันต์เทียน,น.,ลายที่เขียนบนแผ่นกระดาษสาประกอบด้วยอักขระต่างๆ มักเขียนชื่อของผู้ประสงค์จะบูชาเทียนกำกับไว้ด้วย กล่าวกันว่าเทียนที่ผู้ทรงวิทยาคมทำให้นั้นจะช่วยให้ผู้บูชาเทียนได้รับผลดีตามประเภทของยันต์ที่ลงไว้ เช่น สืบชาตา ลดเคราะห์ รับโชค
ยับ,ก.,จับ กุม คว้า ฉวย จับกุม ตัดด้วย มีดยับ คือ ใช้กรรไกรตัดให้เป็นชิ้นๆ หรือเป็นลวดลายต่างๆ
ยับย่อย,ว.,มีรอยตัดเป็นลวดลายหรือตัดเป็นชิ้นๆ
ยัว,น.,วอ เสลี่ยง - ยานที่มีหลังคาเป็นรูปเรือน ใช้คนหาม
ยัวฅำ,น.,เสลี่ยงทองคำ
ยัวยานคานหาม,น.,เสลี่ยง คานหาม
ยัวริยาต,ก.,ยุรยาตร เดิน
ยัสสปริวาร,น.,บริวารประกอบยศ
ย่า,น.,แม่ของพ่อ ย่า แม่ยาย หรือแม่
ย่า,*น.,คำนำหน้าชื่อสตรีสูงอายุในเชิงไม่ให้เกียรติ
ย่า,น.,ต้นฉบับคัมภีร์ที่ใช้เป็นแบบในการคัดลอก
ยาก,น.,ความลำบาก ความเดือดร้อน
ยาก,ก.,ยาก - ลำบาก ไม่ะดวก ไม่ง่าย
ยาก,ว.,จน ไม่มีทรัพย์สิน ไม่มีจะกิน
ยากไร้,ว.,ไร้ - ขัดสน ไม่มี ปราศจาก
ยากไร้,ว.,ยากจน
ย่าเค้า,น.,ต้นฉบับ สิ่งดั้งเดิม คัมภีร์ที่ใช้เป็นหลักในการคัดลอก
ย่าเค้า,น.,แม่ของพ่อ ย่า แม่ยาย หรือแม่
ยาฅู,น.,ข้าวต้ม ขนมชนิดหนึ่งทำด้วยข้าวอ่อม
ยาง,น.,ชนชาติกะเหรี่ยง
ย่าง,น.,ระยะของการก้าว
ย่าง,ก.,ย่าง - ยกเท้าก้าวไป เดิน
ย้าง,ก.,หยุดชั่วคราว ดู ยั้ง
ยางกะเลอ,น.,ชนชาติกะเหรี่ยงพวกหนึ่งนิยมอาศัยอยู่ตามภูเขา สมัยก่อนถือว่าเป็นพวกไม่สะอาด
ยางขาว,น.,กะเหรี่ยงเผ่าหนึ่ง
ยางค้ำ,น.,เต้า - ชื่อไม้เครื่องเรือนที่ใช้เป็นเครื่องค้ำยันส่วนชายคาบ้าน
ยางค้ำ,น.,คันทวย
ยางแดง,น.,ชนชาติกะเหรี่ยงที่นิยมใช้สีแดง
ยางแดง,น.,นกยางที่มีตัวสีน้ำตาล
ยางแป,น.,ชนชาติกะเหรี่ยงพวกหนึ่งนิยมอาศัยอยู่ตามภูเขา สมัยก่อนถือว่าเป็นพวกไม่สะอาด
ยางเพียง,น.,ชนชาติกะเหรี่ยงที่ชอบอาศัยอยู่ตามพื้นราบ
ย่างย้าย,ก.,เดิน ก้าวเดิน
ยางรัก,น.,ยางจากต้นไม้รัก
ยางรัก,น.,เรียกกว่างตัวโตสีดำว่า กว่างรัก
ยาจก,น.,คนขอทาน
ยาด,ก.,ข่วน คว้า ดึง ทึ้ง แย่ง ชิง ขุดด้วยของแหลม
ยาดยอยิง,ก.,​ ยกธนูขึ้น ดึงสายในท่าเตรียมยิง
ยาตรา,ก.,เดิน เดินเป็นกระบวน
ยาติกา,น.,ญาติพี่น้อง
ยาน,น.,พาหนะ ดู ยานะ
ยาน,ว.,ยาน - อาการที่หย่อนลงห้อยลงกว่าระดับที่ควรมีควรเป็นปกติ
ย่าน,ว.,ยาว ไกล ระยะห่าง
ยานท้องค้อง,ว.,ลักษณะของสิ่งที่เล็กที่หย่อนยานลง เช่น นมของสตรี
ยานะ,น.,พาหนะ เครื่องนำไปอย่างรถหรือเกวียน
ย่านาย,น.,ยายทวด ย่า และ / หรือยาย
ยาบ,น.,ปอ เส้นปอ คำนำหน้าชื่อพรรณไม้ที่มีเส้นใยใช้ทำปอได้
ยาบๆ,ว.,อาการขึ้นลงเนิบๆ มากมาย สับสน อย่างอาการบินของนกที่บินมาเป็นฝูง
ย่าผ้าขาว,น.,แม่ชี ชีปะขาวหญิง
ยาม,น.,ยาม - คราว ครั้ง เวลา
ยาม,น.,พังผืด - เมือกเหนียวที่ยึดกล้ามเนื้อให้ติดกัน
ยาม,น.,คนเฝ้าสถานที่หรือระวังเหตุการณ์ตามกำหนดเวลา
ยามกลองงาย,น.,เวลา ๐๗.๓๐ - ๐๙.๐๐​ น. (ปวงคำ)
ยามกลองเติก็,น.,เวลา ๑๙.๓๐ - ๒๑.๐๐ น.
ยามกล่องรุ่ง,น.,เวลา ๐๑.๓๐ - ๐๓.๐๐ น.
ยามกลองแลง,น.,เวลา ๑๖.๐๐​- ๑๗.๐๐ น. ดู แลง
ยามกลางวัสสา,น.,กลางพรรษา
ยามควายเข้าแหล่ง,น.,บ่ายคล้อย ยามเย็น
ยามฅ่ำ,น.,​ เวลา ๑๖.๓๐​- ๑๘.๐๐ น.
ยามเดิก็,น.,​ เวลา ๒๒.๓๐​- ๒๔.๐๐ น.
ยามตูดช้าย,น.,เวลา ๑๒.๐๐ - ๑๓.๓๐ น.
