คำ,POS,ความหมาย
ศุภ ๒,ว.,"สวย, อร่าม, น่ารัก, ดีมีค่า, เป็นมงคล, เจริญดี"
ศุภกร,ว.,"ที่ทำความเจริญ, เป็นมงคล"
ศุภเคราะห์,น.,"ความเป็นมงคล, คราวดี ทางโหราศาตร์ หมายถึงดาวพระเคราะห์ที่ให้คุุณ เช่น จันทร์, พุธ และศุกร์เป็นต้น"
ศุภนิมิต,ว.,นิมิตดี (ส.)
ศุภมงคล,น.,"เคราะห์ดี, วาสนาดี"
ศุภมัสดุ,น.,ขอความดีความงามจงมี เป็นคำใช้ขึ้นต้นหรือลงท้ายในประกาศที่เป็นทางราชการ หรือข้อความที่สำคัญ เช่น ประกาศพระบรมราชโองการ (ส.)
ศุภมาตรา,น.,ตำแหน่งผู้ช่วยสรรพากรจังหวัด (ส.)
ศุภมาส,น.,วันเดือนปีที่ดี (ส.)
ศุภร,ว.,"สว่าง, งาม, สดใส, ไม่มีตำหนิ (ส.)"
ศุภอักษร,น.,สาสน์ของเจ้าประเทศราช (ส.)
ศุภางค์,ว.,มีรูปงาม (ส.)
ศุลก,ว.,"เนื่องด้วยการเก็บอากรจากสินค้าขาเข้าและขาออก (ส., ป.)"
ศุลกากร,น.,ค่าอากรที่เรียกเก็บจากสินค้าขาเข้าและขาออก
ศุลการักษ์,น.,เจ้าหน้าที่รักษาศุลกากร
ศูกร,น.,"หมู (ส., ป.)"
ศูทร,น.,วรรณะที่ ๔ ตามธรรมเนีมพราหมณ์เป็นชนชั้นต่ำสุด
ศูนย์ ๑,น.,จุดศูนย์กลางของร่างกาย เช่น สะดือ (ส.)
ศูนย์ ๒,น.,"ที่ว่าง, ความว่างเปล่า, ความไม่มีจริง, ตัวเลข ๐ (ส.)"
ศูนย์ ๓,ว.,"ว่างเปล่า, ไม่มี"
ศูนย์พ่าห์,น.,โหราศาตร์หมายถึงดาวพระเคราะห์ที่นำหน้าลัคนาอยู่ราศีที่สอง (ส.)
ศูล,น.,"หลาว, หอก, เหล็กแหลม, ฉมวก, สามง่ามหรือตรี (ส.)"
เศรษฐ์ (เสด),ว.,"งามเลิศ, ดีเลิศ, ยอดเยี่ยม, ประเสริฐ"
เศรษฐกิจ,น.,งานอันเกี่ยวกับการผลิตการจำหน่ายจ่ายแจกและการบริโภคใช้สอยสอ่งต่าง ๆ ของชุมชน (ส.)
เศรษฐศาสตร์,น.,วิชาว่าด้วยเศรษฐกิจ (ส.)
เศรษฐี,น.,"คนมั่งมี, คนร่ำรวย (ส.)"
เศร้า,ก.,"สลด, ระทด, หมอง, เหี่ยวแห้ง (ส.)"
เศร้าสร้อย,ก.,"โศกเศร้า, หงอยเหงาเป็นทุกข์ไม่มีสุข"
เศลษ,น.,"การติด, การเกาะ, การเกี่บงข้อง, การกอดรัด"
เศลา (เศ-),น.,"หิน, ผา"
เศวต,ว.,มีสีขาว
เศวตฉัตร,น.,ฉัตรขาว ส่วนมากว่า เสดฉัตร ใช้สำหรับพระเจ้าแผ่นดิน (ส.)
เศษ,น.,"ส่วนที่เหลือ, สิ่งที่เกินหรือเลยไป, ส่วนที่ไม่เต็ม (ส.)"
เศษส่วน,น.,วิชาคำนวณว่าด้วยเลขที่ไม่เต็มจำนวนหน่วย
เศษสิบ,น.,วิชาคำนวณว่าด้วยเลขที่มีเศษส่วนในสิบ
เศิก,น.,การรบกัน การสู้กัน ส่วนมากว่า เศิก (ส.)
เศียร,น.,หัว
โศก ๑,น.,"ความทุกข์, ความเศร้า, ความเดือดร้อนใจ"
โศก ๒,ว.,ความแห้งใจ
โศกศัลย์,ก.,"เดือนร้อนโดยความโศก, ร้องไห้สะอึกสะอื้น"
โศกศัลย์,?,ดู โศกาดูร
โศกา,ก.,"ร้องไห้, เศร้าโศก"
โศกาลัย,น.,"ความเศร้าหมองใจและความห่วงใย, ร้องไห้สะอึกสะอื้น (ส.)"
โศกาอาดูร,ก.,"เดือนร้อนโดยความโศก, ร้องไห้สะอึกสะอื้น"
โศกี,ก.,"ร้องไห้, เศร้าโศก"
โศภณ,น.,"ความงาม, ความดี (ส.)"
โศล์ก,น.,"มาตราการบอกลักษณะดีชั่วของคน สัตว์และสิ่งของต่าง ๆ ตามความเชื่อของโหราศาสตร์อีส่น, ส่วนมากออกเสียงว่า โสก"
โศลก,น.,คำประพันธ์สันสกฤตสี่บาทเป็นหนึ่งโศลก
ไศล,น.,"หิน, ภูเขา, เนินหิน (ส.)"
