คำ,POS,ความหมาย
แถ ๑,น.,มีดโกนใช้สำหรับโกนผม = มีดแถ
แถ ๒,น.,ฤกษ์ยามทางโหราศาสตร์ เรียกว่า ยามอัฐกาล - กำหนดเวลา ๐๙.๐๐ - ๑๐.๓๐ ว่ายามแถใกล้เที่ยง - กำหนดเวลา ๑๕.๐๐ - ๑๖.๓๐ ว่ายามแถใกล้ค่ำ
แถ ๓,น.,ปี่ชนิดหนึ่งสำหรับเป่าบอกยามแถ = ปี่แถ
แถ ๔,ก.,โกน
แถ ๕,ว.,ฉวัดเฉวียน เช่น นกบินแถ
แถง,น.,ชื่อเมืองใหญ่ของไทยสมัยโบราณ อยู่ในเขตเวียดนามเหนือปัจจุบัน
แถ้ง,ว.,"แอ่น, ลอยขึ้น, เช่น ลอยเถ้งเก้ง, แอ่นแอ่งแถ้ง, ถ้าของใหญ่ว่า เอ้งเถ้ง"
แถด,ว.,ฉวัดเฉวียน เช่น นกบินแถ
แถด,น.,ปี่ชนิดหนึ่งสำหรับเป่าบอกยามแถ = ปี่แถ
แถน,น.,เทวดาอยู่บนฟากฟ้า
แถบ ๑,น.,"ถิ่น, แดน, เขต"
แถบ ๒,น.,ชาวภาคเหนือของไทยเรียกเงินรูปีของพม่าว่า เงินแถบ
แถผม,น.,"วันที่พระภิกษุสามเณรในเมืองไทยปลงผม หรีอโกนผม ตรงกับวันขึ้น ๑๔ ค่ำ และ แรม ๑๔ ค่ำ ถ้าเป็นเดือนขาดก็เป็นแรม ๑๓ ค่ำ เรียกว่า วันโกน, แต่ชาวบ้านทั่วไปพูดรวมเอาวันขึ้น ๗ ค่ำ ๑๔ ค่ำ และแรม ๗ ค่ำ ๑๔ ค่ำ ถ้าเป็นเดือนขาดก็เป็นแรม ๑๓ ค่ำ รวมเข้าไปด้วย"
แถม,ก.,"เพิ่ม, เติม"
แถมสมภาร,น.,"แถมกัณฑ์เทศน์, เพิ่มกัณฑ์เทศน์, เพิ่มเติม, ซ้ำเติม (สำนวน)"
แถล,ก.,"โกนผม, ไถไป, ร่อนไป"
แถลง,ก.,"ทำให้ปรากฏ = แสดง, แกล้งพูดแกล้งทำ"
แถลง ๑,น.,พันธุ์ไม้ชนิดหนึ่งจำพวกแกแลสีเหลืองอ่อนใช้ย้อมไหม
แถลง ๒,ก.,"แสดง, บอก, แจ้ง, เช่น แถลงการณ์"
แถแล ๑,น.,"พันธุ์ไม้เถาชนิดหนึ่งใช้แทนใบหม่อน, บางถิ่นว่าแฮ"
แถแล ๒,ว.,"อาการเดินเชิดหน้าเพื่อให้คนที่ตนไปพบนั้น ได้มองเห็น, ทำหน้าตาให้เขาเห็น"
แถว,น.,"ถิ่น, แดน, เขต"
โถ,น.,ภาชนะชนิดหนึ่งใช้สำหรับใส่น้ำ ลักษณะเหมือนขวดแต่ปากกว้างมีฝาปิด นอกจากโถดังกล่าวแล้วยังมีโถเข้าโถแกง ซึ่งเรียก ตามลักษณะการใช้งาน
โถ่ ๑,น.,"หนี้ในวงการพนัน คือ ผู้จ่ายเงินให้ เรียกว่า จ่ายโถ่, ผู้เป็นหนี้ เรียกว่า ติดโถ่, ผู้ขายของเชื่อ เรียกว่า ขายโถ่"
โถ่ ๒,ก.,"ขับไล่, ไล่ส่งเป็นระยะทางไกลด้วยกำลังคนหมู่มาก เรียกว่าไล่โถ่"
โถก,ว.,อาการเดินของคนร่างสูง ว่า เดินโถก หรือโถกเถก
โถก,ว.,"ยาว, สูง, เช่น คนขาโอฺยก"
โถกเถก,น.,ไม้ที่ต่อขาสำหรับเด็กใช้เล่นกัน เรียกว่า โหยกเหยก
โถง,น.,"คนผู้ซึ่งเป็นนักดื่มเหล้า = โถงเหล้า, คนผู้ซึ่งเป็นนักการพนันเบี้ยโบก = โถงโบก, คนผู้ซึ่งเป็นนักเลงเจ้าชู้ = โถงชู้"
ไถ ๑,น.,เครื่องมือสำหรับทำนาชนิดหนึ่งใช้ไถนาดิน พรวนดิน
ไถ ๒,ก.,"ถอน, คืน"
ไถง,น.,"ดวงอาทิตย์, ตะวัน"
ไถน,ว.,"ระแวง, สงสัย"
ไถน,ก.,"ไม่แน่ใจ, สงสัย"
ไถล (ถะไหล) ๑,ก.,"ไถไป, พลาดไป, ไม่ตรงที่หมาย"
ไถล ๒,ว.,"เชือนแช, ไม่ตรงไปตรงมา"
ไถ้ไหน้,ว.,"ยักแย่ยักยัน, งก ๆ เงิ่น ๆ"
