คำ,POS,ความหมาย
ฮาม ๒,ว.,"เขื่อง, รุ่น เช่น สาวฮาม = เด็กสาวรุ่น ๆ , ถ้าเป็นสิ่งของหมายถึงขนาดกลาง"
ฮามแลงฮามงาย,ว.,เว้นมื้อกินมื้อ
ฮามสูร,น.,ชื่อยักษ์ตนหนึ่ง (เลือนมาจาก รามปรศุ อันเป็นชื่อพราหมณ์ดุร้าย) ถือขวาน เมื่อขว้างไปเกิดเป็นเสียงฟ้าร้อง
ฮ่าย ๑,น.,ชื่อบทประพันธ์ประเภทหนึ่ง = ร่าย
ฮ้าย ๑,ก.,"ทักท้วงด้วยความโกรธ, ว่ากล่าวด้วยความรุนแรง, ด่า, ดุ"
ฮ่าย ๒,ก.,"กิริยาที่นกหรือสัตว์ป่าส่งเสียงหรือร้องถี่ ๆ ติดต่อกันคราวละนาน ๆ , ส่งเสียงกระหน่ำ เช่น นกฮ่ายคอน"
ฮ้าย ๒,ว.,"ชั่วร้าย, เหี้ยมโหด, ร้าย"
ฮ่าย ๓,ก.,เทของลงไปในภาชนะที่แคบ ๆ = กรอก
ฮ่ายเข้าสารใส่ไท่,ก.,กรอกข้าวสารใส่ไถ้
ฮ่ายน้ำ,ก.,กรอกน้ำใส่ขวด
ฮ้ายเว้าฮุน,ก.,พูดรุนแรงมาก
ฮ้าว,ก.,กำรวบเข้ากันแล้วดึงหรือถอนขึ้น
ฮาว ๑,น.,"ราว เช่น ฮาวบันได, ฮาวตากผ้า"
ฮ่าว ๑,น.,เครื่องดักลัตว์ประกอบด้วยตาข่ายและหลาว
ฮ้าว ๑,น.,ชื่อพันธุ์ข้าวเหนียวชนิดหนึ่ง เวลาสุกแล้วเมล็ดร่วงง่าย
ฮาว ๒,ว.,"ประมาณ, เพียง, ขนาด, เท่า, ราวกะ"
ฮ่าว ๒,ก.,"ทำโดยไม่ตั้งใจ, อุตริ, เสี่ยงโชคเสี่ยงภัย"
ฮ้าว ๒,ก.,"เหนี่ยวเข้ามา, ดึงเข้ามา เช่น ฮ้าวแห = ดึงจอมแห"
ฮ้าว ๓,ว.,"ถึง, คัด เช่น หน้าฮ้าว = ใบหน้าตึงเพราะ ลมหรืออากาศหนาว, นมฮ้าว = นมคัด"
ฮ้าว ๔,ว.,ร้าว
ฮาวเขา,น.,เทือกเขา
ฮาวไพร,น.,ราวป่า
ฮ้าวมันโลด,สำ.,"ซัดมันเลย, ตีมันเลย"
ฮ่าวเว้า,ก.,พูดส่งเดช หรือ พูดบ้า ๆ บอ ๆ
ฮ้าวหน้า,ก.,เหนี่ยวสายหน้าไม้เพื่อขึ้นไกยิง
ฮ่าวเฮ็ด,ก.,"ทำส่งเดช, เดาสุ่ม"
ฮ่าวเฮ้า,ว.,หอมตลบอบอวล
ฮาวี,ก.,"ราวี, รังแก, รบกวน, เบียดเบียน"
ฮำ ๑,น.,ผงเยื่อเมล็ดข้าวลาร = รำ
ฮ่ำ ๑,ก.,"พูดหรือดิดซ้ำ ๆ , ร่ำ"
ฮำ ๒,ก.,ทำให้เปียกชุ่ม (ใช้แก่หมอกและฝน.)
ฮ่ำ ๒,ก.,"ตีอย่างแรง, กระหน่ำ"
ฮำ ๓,ก.,"ม้วน, มวน, พัน, เช่น ฮำกอกยา = มวนบุหรี่"
ฮำ ๆ,ว.,"ร่ำ ๆ , ซ้ำ ๆ , บ่อย ๆ"
ฮ่ำทวง ๑,ก.,ตีอกด้วยความเสียใจ
ฮ่ำเพิ่ง,ก.,"รำพึง, รำพัน"
ฮ่ำเพิง ๒,ก.,"รำพึง, พินิจพิจารณา"
ฮำมะหยี่,น.,ผ้าเทสชนิดหนึ่งเป็นขนนุ่ม
ฮำสาด,ก.,ม้วนเสื่อ
ฮ่ำฮอง ๓,ก.,"ร่ำร้อง, ส่งเสียงร้อง"
ฮ่ำฮอน ๔,ก.,"ตรึกตรอง, พร่ำบ่นคิดถึง"
ฮ่ำฮี่ฮ่ำไฮ ๕,ก.,ร่ำรี้ร่ำไร
ฮ่ำไฮ ๖,ก.,"ร่ำไร, พิรี้พิไร, รำพัน"
ฮิ,ว.,"ลักษณะของคนที่ติดนิสัยเลือกหรือรังเกียจ เช่ร ฮิเวียก = คนเลือกงาน, ฮิกิน = คนเลือกคน"
ฮิง,ก.,"รัด, มัดให้แน่น"
