คำ,POS,ความหมาย
อฺย้านผิด,ก.,กลัวความผิด
อฺยานาง,น.,ชื่อไม้เถาชนิดหนึ่ง = ย่านาง
อฺยาม ๑,ก.,เยี่ยม เช่น ไปอฺยามบ้าน มักใช้ควบคู่กับคำเอฺยี้ยม เป็น เอฺยี้ยมอฺยาม เช่น มาเอฺยี้ยมอฺยามกันแด่
อฺยาม ๒,ก.,"ตรวจดู เช่น ไปอฺยามไซ, ไปอฺยามเบ็ด"
อฺยาย,ก.,"กระจาย, จ่ายแจก, แบ่ง, ปัน, ให้, เช่น ตักมาอฺยายหลานชายให้คู่"
อฺยายออก,ก.,"ขยายออก, แยกออก, กระจายออก"
อฺยายอฺยัง,ก.,"เรียงราย, กระจายอยู่"
อฺย้าว,น.,"เรือนชั่วคราว, เรือนที่ไม่มีหน้าจั่ว (ดู อย้าว)"
อฺยาหัว,น.,ข้าวเย็นเหนือ
อฺยาหัวข้อ,น.,ข้าวเย็นเหนือ
อฺยาอฺยาง,น.,ต้นฝิ่น
อฺยำ,ก.,"เคารพ, นับถือ, เกรง"
อฺย้ำ,ก.,พูด หรือทำซ้ำ ๆ = ย้ำ (คำใหม่)
อฺยำเกรง,ก.,เกรงใจด้วยความเคารพนับถือ
อฺยำเจ้ายืน,ก.,ให้ยำเกรงผีจึงจะมีอายุยืนยงคงถึงเฒ่า ให้ยำเกรงเจ้านายจึงจะยั่งยืนในราชการ หรือตำแหน่งการงาน
อฺยำผีเถ้า,ก.,ให้ยำเกรงผีจึงจะมีอายุยืนยงคงถึงเฒ่า ให้ยำเกรงเจ้านายจึงจะยั่งยืนในราชการ หรือตำแหน่งการงาน
อฺยำเอฺยง,ก.,"เกรงกลัว, เคารพนบนอบ"
อฺยำแอฺยง,ก.,"เกรงกลัว, เคารพนบนอบ"
อฺยิก,ก.,หยิก เช่น เอาเล็บอฺยิก
อฺยิกบ่ถ่อง,น.,ไม้พุ่มชนิดหนึ่งใช้เป็นยาแก้ปวดศีรษะ ปวดข้อ
อฺยิ่งอฺยิ้ ๑,ก.,"ยืนด้วยปลายเท้า, พยุงตัวให้สูงขึ้น = เขย่ง"
อฺยิ่งอฺยิ้ ๒,สำ.,ทำอย่างสุดแรง เช่น อฺยิ่งอฺยิ้ใส่
อฺยิ่งแอฺย้,ก.,"เข่ง, ส่วนมากว่า แอฺย่งแอฺย้"
อฺยินอฺยัน,ก.,ยืนยัน
อฺยิบ ๑,น.,ปริมาณสิ่งของที่มือหยิบขึ้นครั้งหนึ่ง
อฺยิบ ๒,ก.,ใช้นิ้วมือ ๒ หรือ ๓ นิ้วจับขึ้น = หยิบ
อฺยิบมด,ว.,ลักษณะที่ตากระพริบถี่ ๆ เป็นนิสัย
อฺยิบมือ,น.,ปริมาณสิ่งของที่มือหยิบขึ้นครั้งหนึ่ง
อฺยิว,น.,ชนชาติยิว
อฺยึง ๑,ว.,มวยผม
อฺยึง ๒,ก.,"เกรียน, สั้น, เช่น ผมอฺยึง"
อฺยืด,ก.,ขยายให้ยาว หรือกว้างออกไปได้ เช่น อฺยางอฺยืด = ยางยืด
อฺยืน,ก.,ยืน
อฺยืนกระต่ายขาเดียว,สำ.,พูดยืนยันอยู่คำเดียว โดยไม่ยอมเปลี่ยนความคิดเดิม
อฺยืนพื้น,ก.,"คงที่อยู่เสมอ, คงยืดหลัก หรือแบบอยู่เสมอ"
อฺยืนยาม,ก.,ยืนยาม
อฺยืนอฺยอง,ก.,ค่อย ๆ ยืนขึ้น เช่น อฺยืนอฺยองไปเอฺยี้ยมผ่อ
อฺยืม,ก.,ยืม
อฺยื้อ,ก.,ยื่นมือไปเพื่อหยิบของในที่ไกลมือ = เอื้อม
อฺยื้อบ่เถิง,ก.,เอื้อมไม่ถึง
อฺยุกอฺยา,น.,หยูกยา
อฺยุด,ก.,"หยุด, ทำให้หายรั่ว เช่น อฺยุดหลังคา = ซ่อมหลังคาให้หายรั่ว"
อฺยุดเฮือน,ก.,"หยุด, ทำให้หายรั่ว เช่น อฺยุดหลังคา = ซ่อมหลังคาให้หายรั่ว"
อฺยุบ,ก.,หยิบสิ่งของด้วยนิ้วทั้ง ๕ นิ้ว เพื่อให้ได้มาก = ขยุ้ม
