คำ,POS,ความหมาย
ซัด ๓,สำ.,"ลงมือ, เอาเลย"
ซั้น ๑,ว.,นั่นแหละ
ซั้น ๒,ว.,"ติด ๆ กัน, ถี่ยิบ เช่น ไก่ขันซั้น"
ซั้นตั่ว,ว.,"อย่างนั้นแหละ, อย่างนั้นซิ"
ซั้นตี้,ว.,"อย่างนั้นหรือ, งั้นรึ, เช่น เฮ้ดซั้นตี้, เฮ้ดซั้นบ่ = ทำอย่างนั้นหรือ"
ซั้นบ่,ว.,"อย่างนั้นหรือ, งั้นรึ, เช่น เฮ้ดซั้นตี้, เฮ้ดซั้นบ่ = ทำอย่างนั้นหรือ"
ซั่นแล้ว,ว.,นั่นแหละ
ซั้นแล้ว,ว.,"ใช่แล้ว, อย่างนั้นแหละ"
ซับ ๑,ก.,"เอาผ้า หรือกระดาษทาบที่เปียกน้ำให้แห้ง, ส่วนมากว่า จูบ"
ซับ ๒,น.,"เรียกพื้นที่ซึ่งมีน้ำไหลซึมออกมาว่า ซับ, ส่วนมากว่า ซำ"
ซับ ๓,ก.,"กระซิบ, ส่วนมากว่า ซิ่ม หรือ ซ่ำ"
ซับ ๔,ว.,"ชำนาญ, คล่อง เช่น ช่างตัดเสื้อซับหลาย"
ซัว,น.,โรคผิวหนังชนิดหนึ่ง เรียก กลากซัว ลักษณะเป็นเม็ดสาก ๆ ทั่วร่างกาย
ซั้ว,น.,"ชื่ออาหารชนิดหนึ่งจำพวกแกง มักต้มอาหารให้สุกก่อนแล้วจึงนำมาหั่นหรือฉีกเป็นชิ้นเล็ก ๆ ใส่ลงไปในหม้อต้มใหม่พร้อมกันกับเครื่องปรุง หรือจะปรุงในถ้วยต่างหาก ก็ได้ เช่น ซั้วไก่, ซั้วกบ"
ซัวะ,ก.,"แซะ, เช่น ซัวะขี้ยาง, ซัวะหน่อไม้"
ซ่า,ก.,"ลือ, เลื่องลือ, กระฉ่อน"
ซ้า,น.,"กระเช้า, ตะกร้า เช่น ซ้าหมาก"
ซา ๑,ก.,"เอาใจใส่, ถือเป็นสำคัญ, ถือสา เช่น ""อย่าถือคนบ้า อย่าซาคนเมา"""
ซา ๒,ว.,"ไม่เกลี้ยง, ระคาย, สาก, เช่น แนวเหล็กกล้า มันถึกหินซา"
ซา ๓,ว.,"ถ่วงดุลย์, เสมอเหมือนกัน ลักษระการทำงานคู่กันเสมอกัน, มีสมรรถภาพเท่ากัน เช่น หาบขงให้ซากัน, เฮ็ดเวียกซากัน"
ซาก ๑,น.,"ร่างที่ทรุดโทรมไปแล้วเหลือแต่โครงร่าง ""นางนั่งไห้ขอนช้า ซากผัว"" (ศิลป์.)"
ซาก ๒,ก.,"กระชาก, ดึงอย่างแรง"
ซาก ๓,ว.,"เพิ่งจะ, บังเอิญ เช่น ซากพ้อ = เพิ่งจะเคยพบ, ซากได้กิน"
ซากลาก,ว.,ลักษณะซากของต้นไม้ กิ่งไม้แห้ง เสาหรือไม้ปลายแหลมตั้งเรียงกันอยู่เป็นจำนวนมาก
ซ้าโก,น.,ต้นตาลดำ
ซ้าคราม,น.,ไม้ต้นชนิดหนึ่งใบคล้ายใบคราม = ชะคราม
ซาง ๑,น.,โรคมักเกิดแก่เด็กมีอาการปวดหัวตัวร้อน มีเม็ดขึ้นในปาก ในคอ ลิ้นเป็นฝ้า ตัวร้อน เท้าเย็น
ซาง ๒,น.,พืชในตระกูลไม้ไผ่ไม่มีหนาม ปล้องยาว
ซาง ๓,น.,ไม้ยืนต้นชนิดหนึ่ง ผลเล็กกลม สุกแล้วรสหวาน
ซ่างซะ,ว.,"รุ่มร่าม, รุงรัง, รุ่งริ่ง"
ซ่างล่าง,ว.,ลักษณะสิ่งของที่เป็นคู่ยาวสูงขึ้น ส่วนล่างแคบ ส่วนบนกว้างออก
ซาด ๑,น.,ไม้ต้นชนิดหนึ่ง = ไม้เหียง
ซาด ๒,ว.,ขวิด (ใช้แก่วัวควาย)
ซ้านม้าน,ว.,"ซีดเผือด, มีใบหน้าถอดสี"
ซาบ,ก.,กระซิบ
ซาบลาบ,ว.,ลักษณะของสิ่งของที่แขวน หรือตั้งเรียงกันอยู่เป็ฯแถว
ซาบลาบ,ว.,"ที่เรียกกันอยู่เป็นจำนวนมาก เช่น ตั้งซบลบ, ยืนซบลบ, เรียงกันซบลบ"
ซ้าพลู,น.,ไม้เถาชนิดหนึ่ง เถาเป็นเหลี่ยมใช้ทำยาได้ มักขึ้นคู่กับพลู = เพชรสังฆาต
ซาม,สัน.,จนกว่า
ซาม ๑,สัน.,"จนกว่าจะถึงเวลา เช่น ซามดาย = จนกว่าจะถึงเวลาตาย, เช่น อดสาเยื้อนกินลิงดางกระต่าย อดสาเว้าผู้ฮ้าย ซามพ้อผู้ดี"
ซาม ๒,ว.,"กำลังไป, กำดัด, เช่น ซามกินซามนอน = กำลังกินกำลังนอน, ซามมีแฮง = กำลังมีเรี่ยวแรง"
ซามซะ,ว.,"รุ่มร่าม, รุงรัง, รุ่งริ่ง"
ซาย,น.,วัตถุที่เป็นเศษหินขนาดเล็ก มีลักษณะร่วนไม่เกาะกัน
ซ้าย ๑,ก.,"เอียง, เท, ลาด, เช่น เฮือนนี้ซ้ายไปทางข้าง"
