คำ,POS,ความหมาย
ลอกแลก,ว.,แสดงอาการหลุกหลิกเหลียวซ้ายแลขวาอยู่ตลอดเวลาถือกันว่าเป็นกิริยาไม่สุภาพ
ล็อกแล็ก ๆ,ว.,โยกคลอนไปมา
ลอกหนังสือ,ก.,เขียน หรือจำลองออกมา
ลอง,ก.,"ทำดูก่อน, สอบดู, พิสูจน์ดู, ทำคุณไสยศาสตร์ ใช้คู่กับคำว่าใส่ เป็นใส่ลอง"
ล่อง,ก.,"ลงไปตามน้ำ เช่น ล่องเฮือ, ล่องแพ, แหย่หรือแยงช่อง หรือรูที่อุดตัน ด้วยของแข้งให้ทะลุ"
ล่องขวง,น.,ลำทำนองหนึ่งมีการขึ้นเสียงสูง-ต่ำ เอื้อนเสียงยาวกว่าปกติลำทางยาวอ่านหนังสือหรือ
ล่องของ,น.,ทำนองแว่วอย่างหนึ่ง หรือลำยาวพรรณนาเรื่องล่องแม่น้ำโขง
ล้องค้อง,ว.,อาการขดของสัตว์ หรือสิ่งที่เล็ก (ดู ล้วนค้วน)
ล่องช่อง,ว.,"เข้าคู่กันอย่างเจาะ, ไปกันได้, เข้ากันได้ดี"
ลองซอย,ว.,อาการนั่งบนหลังสัตว์ โดยการเหยียดเท้าทั้ง ๒ ลงทางเดียวกัน
ลองเบิ่ง,ก.,ทดลองดูก่อน
ล่องพุ,ก.,ทะลุทะลวงไม้ลอมลอกให้เป็นรู ด้วยเหล็กหมาดเผาไฟให้แดง เพื่อใช้ยิงด้วยลูกดอก
ลอด,ก.,"ผ่านช่องไป เช่น ลอดถ้ำ, ไปใต้สิ่งใดสิ่งหนึ่ง, เช่น ลอดพื้น, ลอดรั้ว, พ้น, เช่น ลอดหาย = รอด"
ลอดช่อง,น.,ชื่อขนมอย่างหนึ่ง ทำด้วยแป้ง ใช้กดลงในกระโหลกที่มีช่องไหลออกเป็นตัว ๆ กินกับน้ำกะทิ
ลอน ๑,ก.,บังอาจ เช่น อย่าลอนมาสู้
ลอน ๒,ว.,"เลย, เป็นอันขาด, เช่น อย่าลอนมาต้าน"
ลอนท่อ,สัน.,"เพียงแต่, เหมือนกัน, เช่น ""ลอนท่อธาตุสี่ตั้งลมปากเป็นเสียง"""
ลอนท่อ,สัน.,"เพียงแต่, แต่ว่า"
ลอนวา,สัน.,"ผิว่า, หากว่า"
ลอนว่า,สัน.,"คงจะ, หากว่า, เผื่อว่า, อาจจะ, บางที"
ลอบ ๑,น.,ชื่อเครื่องดักปลาชนิดหนึ่ง
ลอบ ๒,ก.,"ทำ, ดู, ไปโดยไม่ให้อีกฝ่ายหนึ่งรู้ตัว"
ลอบเลือน,ก.,ลักพา
ลอม,น.,ฟ่อนข้าวที่เกี่ยวแล้ว เก็บมากองเรียงเป็นระเบียบไว้ เช่น ลอมเข้า
ลอมคอม,น.,ไม้พุ่มมีหนาม ผลคล้ายพุทรา แต่กินไม่ได้
ลอมคอม,น.,ต้นไม้ชนิดหนึ่ง ผลเล้กกลมรสเปรี้ยว
ลอย,ก.,"ทรงตัวอยู่ในน้ำ ไม่จม, อยู่กลางอากาศ ไม่ตก, เด่นขึ้น, ไม่อยู่กับที่, เช่น ใจลอย"
ล่อย,ว.,"ง่อย, เปลี้ย แขนขาไม่มีกำลัง, เช่น เป็ฯโรคเหน็บชาว่า เป็นล่อย"
ล้อยซ้อย,ว.,"อาการสิ่งของที่มีลักษณะเคียงขนานกันอย่างมีระเบียบสวยงามเรียบร้อย เช่น นั่งเหยียดขาเฮียงกันว้อยล้อย, วางเฮียงกันซ้อยล้อย"
ล้อยซ้อย,ว.,เรียงราย
ลออ,ว.,"งาม, สวย, ดี (ข.)"
ละ,ก.,"ปล่อย, วาง, ทิ้ง, สละ"
ละคราบ,ก.,ตาย
ละคอน,น.,มหรสพอย่างหนึ่ง แสดงเรื่องต่าง ๆ โบราณเรียก ละเม็ง
ละโงก,น.,เห็ดอย่างหนึ่งเกิดในป่ามีดอกใหญ่กินได้มี ๒ ชนิด คือ เห็ดละโงกขาว เห็ดละโงกเหลือง (เรียกชื่อตามสีของมัน)
ละบัด,น.,"หญ้าอ่อน (ส่วย. บัด), ส่วนมากเรียก หญ้าบัดป่ง"
ละบือ ๑,ก.,"ลือ, เลื่องลือ"
ละบือ ๒,ว.,"แผ่ขยาย, กระจายไปตามเสียงบอกเล่า"
ละมั่ง,น.,"สัตว์ป่าจะพวกกวางแต่มีจุดสีขาวทั้งตัว, ส่วนมากเรียก มั่ง"
ละมุ,?,ดู ถ่ำ ๑.
ละมุ,น.,การสะกิ่งไม้ใบไม้ไว้ในน้ำเพื่อล่อปลา
ละมุด,น.,ต้นไม้ผลชนิดหนึ่งเมื่อผลสุกรับประทานมีรสหวาน
ละมุน ๑,น.,กลุ่มพืชที่เกิดตามชายหนองบคง = ละเมาะ
ละมุน ๒,ว.,"อ่อน, นุ่มนวล, ไม่กระด้าง"
ละเม็ง,?,ดู ละคอน
ละเมิด,ก.,"ล่วงเกิน, ฝ่าฝืน, ทำโดยพลการ"
ละโมบ,ว.,"มักได้, มักกิน"
ละไม,ว.,"งาม, ชวนดู"
ละลวย ๑,ก.,"งงงวย, ทำให้รักให้หลง"
ละลวย ๒,น.,ชื่อคาถาอย่างหนึ่ง กล่าวว่า ทำให้คนหลงรัก
ละลา,น.,หนาม (เยอ.)
ละลาย,ก.,"เหลว, ทำให้เหลว, ซาบซึมไปในน้ำหรือของเหลว"
ละไล้,ก.,"ลูบ, ทา, โลม, ส่วนมากว่า ไล้"
ละว้า,น.,ชนชาวเขาเผ่าหนึ่งในตระกูลมอญ
ละโว้,น.,ชื่อเก่าเมืองลพบุรี
ละหาน,น.,ที่ลุ่มน้ำขัง เป็นต้นน้ำ ลำธารหรือห้วย
ละเหย,ก.,"ระเหย, ส่วนมากว่า เหย"
ละออง,น.,"ฝุ่น, ผงละเอียด, เกสร"
ละอาย,ก.,"กระดาก, อายใจ, ขวยเขิน, ส่วนมากว่า อายหรืออยากอาย"
ลัก,ก.,"เอาสิ่งของที่เขาไม่ได้ให้เมื่อเขาไม่รู้ไม่เห็น, ขโมย, ลอบทำ"
ลักขณา,ว.,มีลักษณะดี
ลักขะ,น.,"เครื่องหมาย, เป้าหมาย, จำนวนแสนหนึ่ง"
ลักลอบ,ก.,ลอบเอาไปหรือเอามา
ลักลั่น,ว.,ขาดความมีระเบียบทำให้เกิดความเหลื่อมล้ำ
ลักลืน,น.,ขุมเห็ดไทย
ลักเฮ็ด,ก.,"ลอบทำ, แอบทำ, ลักหลับ"
ลัง,ก.,"แสดงอาการไม่ทำตามด้วยการเล่นตัว, ขี้อ้อน = พยศ"
ลังกา,ว.,"ลักลั่น, หยุมหยิม, ไม่เป็นระเบียบ"
ลังล้าว,ก.,"แสนงอน, เล่นแง่กัน"
ลัชชี,น.,ผู้มีความละอาย (ป.)
ลัด,ก.,"ตัดตรงไป เช่น ย่างลัดท่ง, คอดักรอ, เช่น ไปลัดกลางทาง, กั้น, ขวาง, เช่น ไปลัดปลา, แล่นลัดงัว"
ลัทธิ,น.,คติความเชื่อ หรือความคิดเห็นเกี่ยวกับศาสนาหรือการเมือง
ลัน,น.,เครื่องดักปลาไหล ทำด้วยกระบอกไม้ไผ่ มีงาที่ปากกระบอก
ลั่น,ก.,"ดัง เช่นฟ้าลั่น, ตี, ทำให้ดัง, เช่น ลั่นฆ้อง, เหนี่ยวให้หลุดจากที่บังคับ, เช่น ลั่นไก, พูดตกปากรับคำ, เช่น ลั่นวาจา"
ลั่นกระดูก,น.,การเก็บอัฐิ ที่เผาแล้วฝังหรือบรรจุไว้แล้วบำเพ็ญกุศลอุทิศให้
ลั่นดูก,น.,การเก็บอัฐิ ที่เผาแล้วฝังหรือบรรจุไว้แล้วบำเพ็ญกุศลอุทิศให้
ลันเตา,น.,ถั่วชนิดหนึ่ง มีฝักแบนไม่ยาวนัก
ลับ,ว.,ไม่เปิดเผย
ลับตา,ว.,มองไม่เห็นกัน
ลับลี้,ว.,"เร้นลับ, ซ่อนเร้น"
ลับลืน,น.,ขุมเห็ดไทย
ลับแล ๑,น.,ฉากกั้น ที่ยกไปมาได้ ถ้าทำไว้ที่ช่องประตูเรียกบาน
ลับแล ๒,น.,ชื่อเมืองที่เร้นลับ
ลับหลัง,ว.,ตรงข้ามกับต่อหน้า
ลัว,น.,ลา
ลั่ว,ก.,"พูดปด, พราง, หลอกลวง, เช่น ลั่วกิน (ส่วย.)"
ลัว ๑,น.,ลูกสะใภ้คนเล็ก
ลั้ว ๑,น.,บ่างชนิดใหญ่ (ดู บ่าง)
ลัว ๒,น.,หญิงรุ่นป้า
ลัว ๒,น.,ลูกสะใภ้คนเล็ก
ลั้ว ๒,น.,แพรชนิดหนาลื่นเป็นมัน
ลัว ๆ,ว.,ไม่ชัดเจน เช่น เว้าลัว ๆ คือ พูดไม่ชัดเพราะลิ้นแข็ง
ลัวะ,ก.,"ลุทิ้ง, ทำให้ไหลออก, เช่น ลัวะหนองผี"
ลัวะ ๆ,ว.,"พรั่งพรูออกมา, ไหลออกมาก, เช่น เลือดไหวลัวะ ๆ"
ล่า,ว.,"ซีด, เผือด, เช่น หน้าล่า ตาตี่ หรือหน้าล่าตาเหลือง"
ลา ๑,น.,สัตว์พาหนะชนิดหนึ่ง รูปคล้ายม้าแต่หางเป็นพวงที่ปลาย
ล้า ๑,ก.,"อยู่ข้างหลัง, ไปไม่ทันข้างหน้า"
ลา ๒,ก.,"กิริยาท่าทาง หรือคำบอกกล่าวว่าจะไป, ถ่างออก, เช่น ลาออก, ปล่อย, ละ, ทิ้ง, เช่น กำไว้อย่าลา"
ล้า ๒,*ว.,"เมื่อย, หมดแรง, ช้า"
ล้า ๆ,ว.,"เฉย ๆ, ไม่ทำอะไรเลย, ซังกะตาย, เช่น อยู่ล้า ๆ"
ลาก,ก.,ดึงไป เช่น ลากคอมันไป
ลาก,ก.,"ดึงไป, ฉุดไป, ส่วนมากว่า แก่"
ลากเชือก,น.,ชื่องูไม่มีพิษชนิดหนึ่ง
ล่าง,ว.,"ใต้, ต่ำ, ตรงกันข้ามกับเทิง คือ บนหรือเหนือ"
