คำ,POS,ความหมาย
ภิน,ว.,"แตกแล้ว, ทำลายแล้ว (ป.)"
ภินชาติ,ว.,ต่างชาติ (ป.)
ภินท,ก.,"แตกแยก, ทำลาย (ป.)"
ภินทนะ,น.,"การแตก, การทำลาย (ป.)"
ภินทนาการ,น.,อาการแตกแยก (ป.)
ภินทุ,น.,"ผู้แตก, ผู้ทำลาย (ป.)"
ภิยโย,ว.,"ยิ่ง, ยิ่งขึ้นไป, มักใช้ ภิญโญ, ภิญโญภาพ (ป.)"
ภิษัช,น.,"หมอรักษาโรค, แพทย์ (ป.)"
ภิสะ,น.,"เง่าบัว, รากบัว (ป.)"
ภิสัก,น.,"หมอ, แพทย์ (ป.)"
ภี,น.,"ความกลัว, ความตกใจ, ความหวาดเสียว (ส.)"
ภีตะ,น.,"พึงกลัว, น่ากลัว"
ภีติ,น.,"ความกลัว, ภัย, อันตราย (ส.)"
ภีมะ,ว.,น่ากลัว (ป.)
ภีรุ,น.,ผู้หญิง เช่น ภีรุอวตาร ว่า อวตารเป็นหญิง (ป.)
ภีรุกชาติ,ว.,ขี้ขลาด (ป.)
ภีรุกะ,ว.,"กลัว, ขี้ขลาด, หวาดสดุ้ง (ป.)"
ภีฮม,ว.,"น่ายินดี, น่ารื่นเริงใจ, เช่น ""บุญชมช้อน ภีฮมเฮียงฮ่ม"" (อีสาน. สังศิลป์) (ป.)"
ภุกตกิจ (พุกตุ-),น.,"การกินอาหาร, การกินข้าว (ส.)"
ภุช (พุด),น.,"แขน, ขนด, งวงช้าง"
ภุชคะ,น.,"ผู้ไปด้วยขนด คือ งู, พญานาค (ป.)"
ภุชะ,ก.,"ขด, งอ, ม้วน (ป.)"
ภุชา,น.,แขน (ส.)
ภุญชะ,ก.,"กิน, กินอาหาร (ป.)"
ภุมรา,น.,"แมลงผึ้ง, แมลงภู่ (ป.,ส.)"
ภุมริน,น.,"ผึ้งตัวเมีย, ผึ้ง (ถิ่น อีสาน) เช่น ""ภุมรินแล้ว แสวงเซยซมดอก"""
ภุมรี,น.,"ผึ้งตัวเมีย, ผึ้ง (ถิ่น อีสาน) เช่น ""ภุมรินแล้ว แสวงเซยซมดอก"""
ภุส ๑,น.,"ข้าวลีบ, แกลบ (ป.)"
ภุสะ ๒,ว.,"กล้า, ยิ่ง, มาก"
ภู่,น.,ชื่อแมลงชนิดหนึ่งตัวขนาดหัวแม่มือ มีปีก สีดำเจือน้ำเงินคอสีเหลืองชอบเจาะปล้องไม้ไผ่ ทำรังอยู่
ภู ๑,น.,"เนินที่สูงขึ้นเป็นจอม (ป.,ส.)"
ภู ๒,น.,"ดิน, แผ่นดิน, โลก (ป.,ส.)"
ภูเขา,น.,เนินที่สูงเป็นจอม
ภูเขาไฟ,น.,เนินหินที่เกิดเป็นไฟระเบิดขึ้นที่ยอด
ภูดล,น.,"พื้นโลก, แผ่นดิน (ส.)"
ภูตความ,น.,หมู่แห่งไม้ที่งอกแล้ว คือ หมู่ต้นไม้
ภูตบดี,น.,"เจ้าแห่งผี, เจ้าแห่งสรรพสัตว์"
ภูตรูป,น.,"รูปที่เกิดได้แก่ ธาตุทั้งสี่ คือ ดิน, น้ำ, ไฟ, ลม (ป.)"
ภูตะ,น.,"ความมี, ความเป็น, สิ่งปรากฏ, ความจริง, ความเกิด, ความสมควร, ผี, สาง, อมนุษย์, เทวดา, สัตว์ เป็นต้น"
ภูติ,น.,"ความเกิด, ความปรากฏ, ความมี, ความรุ่งเรือง, ความมั่งคั่ง, แผ่นดิน (ป.,ส.)"
ภูตี,น.,"ความเกิด, ความปรากฏ, ความมี, ความรุ่งเรือง, ความมั่งคั่ง, แผ่นดิน (ป.,ส.)"
ภูธร,น.,"พระราชา, ภูเขา (ส.)"
ภูธเรศ,น.,"พระราชา, ภูเขา (ส.)"
ภูนาถ,น.,"พระราชา, ภูเขา (ส.)"
ภูนายก,น.,"พระราชา, ภูเขา (ส.)"
ภูเนตร,น.,พระเจ้าแผ่นดิน
ภูเนตุ,น.,"พระราชา, ภูเขา (ส.)"
ภูบดินทร์,น.,พระเจ้าแผ่นดิน (ส.)
ภูบดี,น.,พระเจ้าแผ่นดิน (ส.)
ภูบาล,น.,พระเจ้าแผ่นดิน (ส.)
ภูเบนทร,น.,พระเจ้าแผ่นดิน (ส.)
ภูเบศ,น.,พระเจ้าแผ่นดิน (ส.)
ภูเบศวร,น.,พระเจ้าแผ่นดิน (ส.)
ภูผา,น.,เขาหิน
ภูม,น.,บ้าน (ข.)
ภูมิ,น.,"แผ่นดิน, พื้น, ขั้น, พื้นเพ (ป.,ส.)"
ภูมิ,ว.,"สง่าผ่าเผย, โอ่โถง, องอาจ, สวยงาม"
ภูมี ๑,น.,"แผ่นดิน, พื้น, ขั้น, พื้นเพ (ป.,ส.)"
ภูมี ๒,ว.,"สง่าผ่าเผย, โอ่โถง, องอาจ, สวยงาม"
ภูริ ๑,น.,"แผ่นดิน, ความฉลาด, ปัญญา (ป.)"
ภูริ ๒,ว.,มาก
ภูวดล,น.,พื้นแผ่นดิน (ป.)
ภูวนตรัย,น.,โลกสาม
ภูวนะ,น.,"โลก, แผ่นดิน (ส.)"
ภูวนัตตรัย,น.,โลกสาม
ภูวไนย,น.,พระเจ้าแผ่นดิน
ภูวะ,น.,แผ่นดิน (ป.)
ภูษณะ,น.,"เครื่องประดับ (ส.,ป.)"
ภูษา,น.,"เครื่องนุ่งห่ม, เครื่องประดับ (ส.,ป.)"
ภูษิต,ว.,"แต่งแล้ว, ประดับแล้ว (ส.,ป.)"
เภกะ,น.,"กบ (ส.,ป.)"
เภฏา,น.,"เรือ, เรือสำเภา"
เภตรา,น.,"เรือ, เรือสำเภา"
เภท ๑,น.,"การแบ่ง, การแยก, การแตกออก, ส่วน, ภาค, ความแตกต่าง, ชนิด, อย่าง"
เภท ๒,ก.,"แตก, หัก, ทำลาย, ฟัง (ป.,ส.)"
เภทภัย,น.,ภัยต่าง ๆ
เภทุบาย,น.,อุบายที่ทำให้แตกกัน
เภรวะ,น.,"ความขลาด, ความกลัว (ป.)"
เภริ,น.,กลอง (ป.)
เภรี,น.,กลอง (ป.)
เภสัช ๑,น.,ยารักษาโรค (ป.)
เภสัช ๒,น.,"ยาแก้โรค ๕ อย่าง คือ เนยใส, เนยข้น, น้ำมัน, น้ำผึ้ง, น้ำอ้อย"
เภสัชกร,น.,แพทย์ผู้ปรุงยา
เภสัชเพลา,น.,หมากพลูบุหรี่ที่ถวายพระ
เภสัชวิทยา,น.,วิชาว่าด้วยการปรุงยา
โภคบดี,น.,ผู้ครองแขวง เขต หรือจังหวัด
โภคะ,น.,สมบัติ
โภคะ,ก.,"กิน, ใช้จ่าย หรือใช้สอย (ป.,ส.)"
โภคา ๑,น.,สมบัติ
โภคา ๒,ก.,"กิน, ใช้จ่าย หรือใช้สอย (ป.,ส.)"
โภคี,น.,"ผู้บริโภค, ผู้มั่งมี, คนมีสมบัติ (ป.)"
โภไคย,น.,สิ่งที่เป็นทรัพย์สมบัติ (ส.)
โภไคยสวรรค์,น.,ความเป็นใหญ่ในสมบัติ
โภช,น.,"ของควรบริโภค (ป.,ส.)"
โภชกะ,ก.,"ผู้บริโภค, ผู้ใหญ่บ้าน (ป.)"
โภชนะ,น.,"ข้าวสำหรับกิน, การกิน, กินข้าว (ป.)"
โภชนากร,น.,ผู้มีความรู้เรื่องอาหารการกิน และสามารถให้คำแนะนำแก่คนอื่นต่อไป
โภชนาการ,น.,การเป็นไปต่ออาหารที่มีส่วนสร้างความเจริญต่อคนและสัตว์
โภชนาหาร,น.,สารองค์ประกอบสำคัญของอาหารทำให้มีคุณค่าในการบำรุงเลี้ยงร่างกาย ได้แก่ คาร์โบไฮเดรต ไขมัน โปรตีนแร่ธาตุ และน้ำ
โภย,น.,"ภัย, อันตราย"
ไภริน,น.,กลอง
ไภรี,น.,กลอง
ไภษัชย์,น.,"เภสัช, ยาแก้โรค (ส.,ป)"
