คำ,POS,ความหมาย
กล้องแกล้ง,ว.,"แบบบางร่างน้อย เช่น เขาเว้าว่า ""เจ้ากล้องแกล้งขึ้นบักแหน่ง คือ สิไว"""
กล้องขา,น.,"กำไลข้อเท้ามี ๒ ชนิด ชนิดตัน, ชนิดกลวง"
กลองตะโพน,น.,กลองสองหน้า รูปร่างหัวสอบท้ายสอบ มีเท้ารองตีด้วยฝ่ามือ
กลอน ๑,น.,คำ
กลอน ๒,น.,ไม้พาดบนแปสำหรับเครื่องมุงหลังคา
กลอน ๓,น.,ยาลูกกลอน
กล่อม ๑,น.,มาตราเงินโบราณ
กล่อม ๒,ว.,กลมกล่อม
กล่อม ๓,ว.,กล่อมหอ
กล่อม ๔,ว.,กล่อมเกลา
กลอย ๑,น.,พันธุ์ไม้เถาชนิดหนึ่ง หัวดิบเป็นพิษ เมื่อนึ่งให้สุกแล้วรับประทานได้
กลอย ๒,ก.,"รวม, ร่วม, ตั้งใจ, คล้อยตาม"
กลอยคำ,ก.,ประดิดประดอยคำพูด
กลอยใจ,ก.,ตั้งใจ
กลอยเปล่า,ก.,พูดพลางทำพลาง
กลอยไหว้,ก.,ผจงไหว้
กลอยแฮง,ก.,รวม กำลัง เช่น “กลอยแฮงแพ้พลแกวกระจัดพ่าย (ฮุ่ง)
กลัง,น.,"เฝือก, เข้าเฝือกเวลากระดูกแขนขาหัก เรียกว่า ใส่กัง"
กลั่น,ก.,คัดหรือสรรเอาแต่เนื้อแท้ เช่น กลั่นเหล้า กลั่นยา
กลั้น ๑,ก.,"อด, ทน, สกดใจไว้"
กลั้น ๒,ว.,"เล็ก เช่น ม้าตัวเล็กแคระ เรียกม้ากลั้น, เด็กที่ไม่เติบโตตามอายุ เรียก คนกลั้น, ต้นไม่ที่ไม่เจริญ เติบโดเรียก ไม้กลั้น"
กลั้นใจ,ก.,อั้นลมหายใจ
กลั้นหลอด,ก.,"หายใจไม่ทั่วท้อง, กระวนกระวายใจด้วยความเป็นห่วง, กลั้นใจช่วยด้วยความเป็นห่วง"
กลับ,ก.,พลิก
กลัว,ก.,รู้สึกหวาดสะดุ้งต่อภัย
กลั้ว,ก.,"คลุกคลี, คบหา"
กล้า ๑,*ว.,ไม่กลัว
กล้า ๒,ว.,แข็ง เช่น เหล็กกล้า
กล้า ๓,น.,"ข้าว, หรือเมล็ดพืชที่เพาะไว้ทำพันธุ์"
กลาก,น.,โรคผิวหนังขึ้นเป็นวงมีอาการคัน เรียก ขี้กลาก
กลาง,น.,"ส่วนที่ไม่ค่อนไปข้างใดข้างหนึ่ง เช่น กลางเว็น = กลางวัน, กลางค่ำกลางคืน = เวลาค่ำคืน"
กล้าบั้ง,น.,กล้าแก่ขึ้นเป็นปล้องแล้วไม่ใช้ทำพันธุ์
กล้าม ๑,น.,เนื้อที่รวมกันเป็นก้อนในกายคนและสัตว์ = กล้ามเนื้อ
กล้าม ๒,ก.,"เริ่มแข็งตัว, เริ่มแห้ง เช่น เลือดกล้าม = เลือดเริ่มแห้ง, ผ้ากล้าม = ผ้าเริ่มแห้ง"
กล้าม ๓,ว.,กระดากอายจนหน้าชา
กลาย,ว.,"เลยไป, ผ่านไป เช่น ปีกลาย, ยักย้าย,เปลี่ยนแปลง, กลับกลาย"
กล่าย,ว.,"เลยไป, ผ่านไป เช่น ปีกลาย, ยักย้าย,เปลี่ยนแปลง, กลับกลาย"
กล้าย,น.,กล้วยชนิดหนึ่งผลใหญ่กว่ากล้วยชนิดอื่น
กล่าว,ก.,"พูด ส่วนมากว่า เว้า เช่น กล่าวขวัญ = นินทา, กล่าวโอม = สู่ขอ,เว้าพื้น = ติฉินนินทา"
กล่ำ ๑,น.,"พันธุ์ไม้ยืนต้นชนิดหนึ่ง, ส่วนมากเรียก หมากกล่ำ หรือมะกล่ำ"
กล่ำ ๒,น.,การดักปลาชนิดหนึ่ง ที่ล่อปลาให้เข้าไปอยู่ โดยใช้กิ่งไม้ปักสุมรวมกันเข้าตามริมฝั่งแม่นํ้า หรือทะเล เมื่อจะจับอวนเผือกล้อมไวั แล้วลงจับโดยใช้แห หรืออวน
กลิ้ง,ก.,อาการหมุนตัวไปตามพื้น
กลิ้งกลางดง,น.,ไม้เถาชนิดหนึ่งคล้ายหัวกลอย มักอยู่ตามดินเกิดตามป่า หรือบนเขา
กลิ่น,น.,"สิ่งที่รู้สึกด้วยจมูก เช่น กลิ่นเหม็น, กลิ่นหอม"
กลี,น.,"สิ่งร้าย, สิ่งที่มีโทษ เช่น กลียุค = ยุคร้าย"
กลีบ,น.,ส่วนของดอกไม้ที่แนบ หรือซ้อนเรียงกันเป็น ชั้น ๆ รอบเกสร
กลืน,ก.,อาการที่ทำให้อาหารเลื่อนลงไปตามลำคอ
กลุ่ม,น.,"สิ่งที่รวมกันเป็นหมวดหมู่ เรียกว่า กลุ่มคน, กลุ่มดาว, ด้ายกลุ่ม"
กลุ้ม,ก.,มีไอระอุไปทั่ว เช่น ข้าวนึ่งเมื่อมีไอระอุทั่วแลัว เรียก เข้ากลุ้ม
กวกซวก,ว.,ลักษณะสิ่งที่แหลมจำนวนมากยื่นออกมา เช่น หนามก๋วกซวก
ก่วง,น.,เครื่องดักสัตว์ปวะเภทกระรอก กระแต หรือ หนู
กวง ๑,น.,"ใน เช่น กวงเฮือน = ในเรือน, กวงห้อง = ในห้อง"
กวง ๒,ว.,มาก เช่น กวงไกล = ไกลมาก
กวด,ก.,"ทำให้แน่น, ทำให้เขม็ง, กวดขัน, กวดวิชา"
ก้วด ๆ,ว.,มีเสียงดังอย่างเสียงกัดฟัน
กวดแก้ว,น.,ภาชนะกลวงใน โดยมากทำด้วยแก้วรูปสูง มักมีคอหรือปากแคบ สำหรับบรรจุของเหลว เป็นต้น
กวดตวด,ว.,อาการมืดครื้มอย่างเมฆตั้งเค้าก่อนฝนจะตก ว่าฟ้าแหล้กวดตวด
กวน,ก.,"คนให้เข้ากัน, รบเร้า, รบกวนทำให้รำคาญ, ภูไท ว่า คะรน"
ก้วน,น.,ของที่ทำด้วยขี้ตอก หรือผ้าขี้ริ้วให้เป็นวงกลม สำหรับรองก้นหม้อ
ก้วนด้วน,ว.,"กุด, ด้วน"
กวม,ก.,"ครอบงำ, คร่อม"
ก่วม ๆ,ว.,เสียงดังกร้วม ๆ
ก้วมก้วม,ว.,เสียงดังกร้วม ๆ
ก่วมส่วม,ก.,"ไม่สำรวมกิริยา, เดินกรายหัว"
กวย ๑,น.,"กระหูก, ตะกร้า"
ก่วย ๑,ก.,"ไขว้, ก่าย"
กวย ๒,ก.,"แกว่งไกว, ไหว, โยก"
ก่วย ๒,ก.,ทำร่องระบายน้ำ
ก่วยหล่อ,ก.,ทำร่องระบายน้ำ
