คำ,POS,ความหมาย
ออกโต,ก.,"ปลีกตัวหรือแก้ตัวให้พ้นจากข้อผูกพัน หรือข้อบกพร่อง, ปลดเปลื้องสิ่งที่ตกหนังแก่ตัว"
ออกท่า,ก.,แสดงกิริยาอาการเป็นท่าทางต่าง ๆ
ออกทาง,ก.,แสดงกิริยาอาการเป็นท่าทางต่าง ๆ
ออกทึน,ก.,ลงทุน
ออกปาก,ก.,"พูด, พูดขอความช่วยเหลือ, แสดงตัว (ใช้แก่ผี), บ่นเพราะทนไม่ไหว"
ออกพรรษา,น.,เรียกวันที่สิ้นการจำพรรษาแห่งพระสงฆ์ คือ วันขึ้น ๑๕ ค่ำ เดือน ๑๑ ว่า ออกพรรษา
ออกไฟ,ก.,เลิกอยู่ไฟ
ออกยอก,ว.,"ลักษณะของสิ่งมีชีวิตรือวัตถุที่เป็นเส้นกองอยู่ เรียกว่า กองอวกยวก สำหรับขนาดใหญ่, ถ้าขนาดเล็กว่า ออกยอก"
ออกลอก,ว.,"ไม่ผ่องใส, หม่นหมอง = มอซอ"
ออกลอก,ว.,"สีมัว ๆ , ไม่หมดจด, หมอง ใช้สำหรับขนาดเล็ก ถ้าขนาดใหญ่ว่า โอกโลก"
ออกลอกแอกแลก,ว.,"ไม่ผ่องใส, หม่นหมอง = มอซอ"
ออกลอกแอกแลก,ว.,"สีมัว ๆ , ไม่หมดจด, หมอง ใช้สำหรับขนาดเล็ก ถ้าขนาดใหญ่ว่า โอกโลก"
ออกเสียง,ก.,"ลงคะแนนเสียง, ลงคะแนนเลือกตั้ง, ออกความเห็น, เปล่งเสียง"
ออกหน้าออกตา,ก.,"แสดงให้ปรากฏเปิดเผย, เป็นเจ้ากี้เจ้าการ"
ออกห่าง,ก.,ออกฝีดาษ
ออกใหม่,น.,วันข้างขึ้นของเดือน ส่วนมากว่าเดือนออกใหม่
ออกฮ้าน,ก.,ออกร้าน
ออกเฮือน,ก.,"ออกเรือน, แยกครอบครัว"
ออกแฮง,ก.,ออกแรง
ออกโฮง,ก.,ออกโรง
ออง,น.,"อวัยวะส่วนแข็งที่หุ้มตัวสัตว์ เช่น เต่า, ปู"
ออง,น.,กระดอง เช่น อองเต่า = กระดองเต่า
อ่อง,ว.,"ผุดผ่อง, เปล่งปลั่ง"
อ้อง,น.,"ไม้หรือเปลือกแบนงอตามคอของวัวควาย มีเชือกร้อยรัดข้างล่าง เข้ากับแอกไถ หรือคราด, เรียกผ้าคาดหน้าอกทรากว่า ผ้าอ้อง = ผ้าเอี๊ยม"
อ่องต่อง,ว.,"อิ่มเอิบ, เปล่งปลั่ง เช่น แก้มอ่งต่ง = แก้มเปล่งปลั่ง, ปลั่ง ใช้สำหรับขนาดใหญ่, ถ้าขนาดเล็ก เรียกว่า อ่องต่อง (เอก.) อ่องต่องแอ่งแต่ง (พหู.)"
อ่องป่อง,ว.,"ป่อง, พอง"
อ้องป้องแอ้งแป้ง,ว.,"ลักษณะสิ่งของที่พองหรือป่องขึ้น ใช้สำหรับขนาดใหญ่, ถ้าขนาดเล็กว่า อ้องป้อง"
อองปะหอง,ว.,"มีเสียงดัง, อาการแผดเสียง"
อองมือ,น.,"ฟายมือ, มือที่ทำเป็นแอ่งเหมือนก้นถ้วย"
อ่องล่อง,ว.,"ลอยฟ่อง ใช้สำหรับขนาดใหญ่, ถ้าขนาเล็กว่า อ่องล่อง"
อ่องล่องแอ่งเล่ง,ว.,"ลอยฟ่อง ใช้สำหรับขนาดใหญ่, ถ้าขนาเล็กว่า อ่องล่อง"
อ้องแอ้ง,ว.,"แอ้นแอ้น, แบบบาง"
ออด,ก.,"พร่ำอ้อนวอน, ปลอบ"
ออด ๆ,ว.,"พร่ำเพรื่อ, ไม่หยุดหย่อน, เสียงดังเช่นนั้น"
ออดปอด,ว.,ลักษณะที่เกาะจับตั้งเป็นก้อนอยู่ ใช้แก่ของขนาดเล็ก ถ้าขนาดใหญ่ว่า โอดโปด
ออดหลอด,ว.,ลักษณะยาวของสิ่งของ ใช้แก่สิ่งของหรือทาง ถ้าขนาดใหญ่ว่า ฮุดหลูด หรือ อาดหลาด
ออดอ้อออดออ,น.,อวัยวะภายในทุกส่วน (คำด่า)
อ่อน,ว.,ไม่กระด้าง
อ่อนจิตอ่อนใจ,ก.,"เหนื่อยใจ, จิตใจเพลีย, ละเหี่ย, เบื่อ"
อ่อนช้อย,ว.,มีกิริยาท่าทางงดงาม
ออนซอน,ว.,"ซาบซึ้ง, ประทับใจ"
ออนซอน,ว.,"น่าพึงใจ, ยินดีด้วย (ดู อรชร)"
