คำ,POS,ความหมาย
บัก ๒,น.,"คำนำหน้านามเพศชาย เช่น บักหำ, บักด ผู้ใหญ่พูดกับเด็กหรือผู้น้อยกว่า ส่วนเด็กนั้นจะพูดกับผู้ใหญ่ไม่ได้"
บัก ๓,ก.,"บาก, ใช้มีด ขวาน บาก เจาะให้เป็นรอย"
บัก ๔,ว.,"หยัก, กิ่ว, คอด, เช่น เอวบัก = เอวคอด"
บักกะโหล่ง,น.,โลหะบางอย่าง เช่น เหล็ก ทองเหลืองกลวง มีตุ้มแกว่งเวลาเคลื่อนไหวจะกระทบมีเสียงดังใช้แขวนคอวัว ควาย ถ้าขนาดเล็กเรียก กะแหล่ง
บักไข่หำ,น.,ลูกอัณฑะของคนและสัตว์
บักจก,น.,"เครื่องมือขุดดินชนิดหนึ่ง, ส่วนมากทำด้วยเหล็ก."
บักจก,น.,จอบ
บักดันขา,น.,ไข่ดัน
บักตี่,น.,การเล่นตี่จับ
บักบ้า,น.,ลูกสะบ้า
บักบิ่น,น.,"กังหัน มี ๒ ชนิด ชนิดหนึ่งทำด้วยไม้หรือสานด้วยตอกเป็นต้นปิ่นลม ก็เรียก = กังหันลม, อีกชนิดหนึ่งทำด้วยดินเหนียวปั้นกลม ๆ หรือใช้ผลไม้ เช่น ตะโกนา เป็นต้น เอาไม้เสียบตรงกลางหมุนกับพื้นดิน เป็นของเล่นสำหรับเด็ก"
บักแบ่น,ก.,"ระบุ, ออกชื่อ"
บักเว่อ ๑,น.,มะงัว
บักเว่อ ๒,น.,อวัยวะเพศผู้ชาย มักใช้เป็นคำด่าทอ
บักเห็บ,น.,ก้อนน้ำแข็งที่ตกลงมาจากอากาศเมื่อฝนตก เรียก ลูกเห็บ
บักเอว,น.,"เอว, บั้นเอว"
บัง ๑,ก.,"กั้นไม่ให้มองหรือแลเห็น, กั้นไว้ เช่น บังโคลนรถมีไว้เพื่อกันโคลนกระเด็น, บังใบ คือการเข้าไม้ไม่ให้เห็นรอยต่อ"
บั้ง ๑,น.,กระบอกไม้
บัง ๒,น.,"ลำห้วย, คลอง, เช่น บังอี, บังมุกต์, บังทราย"
บั้ง ๒,ว.,เป็นปล้อง เช่น กล้าบั้ง = กล้าแก่จนปล้องขึ้น
บังเกิด,ก.,"เกิดขึ้น, เป็นขึ้น"
บังคม,ก.,"เคารพ, ไหว้ (ข.)"
บังควร,ว.,สมควร
บังคับ,น.,"การปกครอง, การสั่งให้ปฏิบัติ โดยผู้มีอำนาจสั่งการ เช่น ผู้บังคับบัญชา"
บังโคก,น.,พืชชนิดหนึ่งใบคล้ายใบบัว แต่เล็กกว่ามีหัวใช้ปรุงอาหารและทำยาได้
บั้งจุ้ม,น.,"เรื่องแสดงกิจการอันล่วงเลยมานานแล้ว, เรื่องราวนมนานที่เล่าต่อ ๆ กันมา, โดยมากใช้เกี่ยวแก่โบราณวัตถุ หรือบ้านเมืองโบราณ"
บั้งจุ้ม,น.,ประวัติเก่าแก่ของบ้านเมืองที่บันทึกไว้บนผิวไม้ไผ่รวมไว้เป็นมัด ๆ
บั้งเดียก,น.,กระบอกฉีดน้ำ
บั้งทิง,น.,กระบอกไม้ไผ่สำหรับใส่น้ำ
บังเทิก,น.,กระบอกใส่น้ำ
บังบด,น.,มนุษย์ที่ไม่มีอารยธรรม อาศัยอยู่ตามป่าเขาที่ห่างไกล
บังเบียด,ก.,"เบียดเบียน, รังแก"
บั้งโบก,น.,กระบอกไม้ไผ่ สำหรับเล่นการพนันเบี้ยโบก
บั้งปลาแดก,น.,กระบอกใส่ปลาร้า
