คำ,POS,ความหมาย
ซัดราว,น.,การเล่นแข่งขันขว้างราวไม้ซึ่งมีเม็ดหินเมล็ดมะม่วงหิมพานต์ ลูกสวาด เป็นต้น วางอยู่ ใครขว้างได้มากกว่าเป็นผู้ชนะ
ซัดราว,น.,การเล่นแข่งขันขว้างราวไม้ซึ่งมีเม็ดหิน เมล็ดมะม่วงหิมพานต์ เป็นต้น.
ซัดโรง,ก.,การก่อกวนโรงหนังตะลุงหรือโรงมโนราห์โดยการขว้างปาสิ่งของ.
ซัดโรง,สำ.,คอยรังควานรบกวนไม่หยุดหย่อน จนผู้อื่นไม่มีอันทำงาน.
ซัดหลุด,น.,การละเล่นโดยใช้โคลนปาใส่กัน ในเทศกาลลากพระ อำเภอปากพนัง จังหวัดนครศรีธรรมราช.
ซั่น,ก.,"ติด, ออกไม่คล่องเพราะมีสิ่งกีดขวาง, เกิดความขัดข้องบางประการทำให้งานไม่เดิน."
ซั่นจ๊า,น.,"ลูกอมคล้ายบ๊วยหวานที่ทำเป็นแผ่นกลม ๆ มักจะใช้อมหลังรับประทานยาที่มีรสขม (จ., ภ.ก.)"
ซั่นท่า,ว.,ไม่มีทางออก.
ซั่นท่า,ว.,"คงที่, ไม่ขึ้นไม่ลง เช่น น้ำซั่น - ระดับน้ำคงที่, ไข้ซั่น - อาการไข้คงที่อยู่ระยะหนึ่ง."
ซับ,ก.,เอาผ้าหรือกระดาษทาบลงที่น้ำเพื่อให้แห้ง.
ซับบุ๋น,น.,สบู่
ซับบุ๋น,น.,สบู่ (ดู ส้าบู).
ซับพลับ,น.,ชื่อไม้พุ่มขนาดกลาง ขึ้นตามทุ่งนาหรือป่าราบทั่วไป เนื้อเหนียว ใบสาก มีลูกเป็นพวง รสเปรี้ยว ๆ หวาน ๆ
ซับเสียว,ว.,ไม่สนใจ (ดู บ่อซับเสียว).
ซับเสียว (ภ.ก.),ว.,ไม่สนใจ เช่น ลื้อไม่เอาอั๊วบ่อซับเสียว - คุณจะเอาหรือไม่ ฉันไม่สนใจ
ซั้ว,น.,"ทราย, ภูเขา (จ., ภ.ก.)."
ซั่วเต้ง,น.,"นอกเมือง, ชนบท, บ้านนอก (จ., ภ.ก., พ.ง.)."
ซัวะ,ก.,ซอย เช่น ซัวะไพ่ - ซอยไพ่
ซัวะ,ก.,ผสม. คลุกให้เข้ากัน เช่น ซัวะปูน - ผสมปูนให้เข้ากัน.
ซัวะ,ว.,เน่าเปื่อย
ซัวะ,ว.,เสียงดังเช่นนั้น.
ซา,น.,"เครื่องเทศ, ของหอมฉุนและเผ็ดร้อนที่ได้มาจากต้นไม้ สำหรับใช้ทำยาไทยและปรุงอาหาร โดยมากมาจากต่างประเทศ เช่น ลูกผักชี ยี่หร่า (ก.บ.)"
ซา,ก.,"สร่าง, ทุเลาลง, เบาลง, น้อยลง เช่น ไข้ซา - ไข้สร่าง."
ซ่า,น.,"เครื่องเทศ, ของหอมฉุนและเผ็ดร้อนที่ได้มาจากต้นไม้ สำหรับใช้ทำยาไทยและปรุงอาหาร โดยมากมาจากต่างประเทศ เช่น ลูกผักชี ยี่หร่า (ก.บ.)"
ซ่า,น.,เครื่องเทศ (ดู ซา น.).
ซ่า,ว.,ชัด เช่น แหลงไม่ซ่า – พูดไม่ชัด
ซ่า,ว.,เสียงดังเช่นนั้น.
ซ้า,น.,"เสื้อ (จ., ภ.ก.)."
ซาก,น.,ชื่อไม้ต้นขนาดกลาง (Nephelium hypoleucum KurZ) ในวงศ์ Sapindaceae ผลมีสีและรสคล้ายลิ้นจี่ แต่ขนาดผลเล็กกว่า
