คำ,POS,ความหมาย
ปลกแปล็ก,ว.,"อ่อนเปลี้ย, เพลียมาก."
ปลกแปล็ก,ว.,"ขัดสน, อ่อนเปลี้ย (ดู ปรกแปร็ก)."
ปลง,ก.,เผา เช่น ปลงศพ - เผาศพ.
ปลง,ก.,"เอาลง เช่น ปลงหม้อ - เอาหม้อลงจากเตา, ปลงใบ - ลดใบเรือลง."
ปลง,ก.,"ปล่อยวาง เช่น ปลงตก, ปลงนิจจัง -ปลงอนิจจัง"
ปลด,ก.,"เอาออก, หลุดออก (ภ.ก.)."
ปลดกิ่ง,ก.,อาการที่ต้นไม้ปล่อยให้กิ่งล่างแห้งตายเพื่อเติบโตทางด้านสูง.
ปลดขา,ก.,อาการที่ปูทำให้ขาของตัวเองหลุดออกไปเพื่อเอาตัวรอด ถ้าทำให้ก้ามหลุดเรียก ปลดก้าม.
ปล้น,ก.,"ปล้น, การที่คนร้ายใช้กำลังหรืออาวุธหักโหม แย่งชิง หรือข่มขู่เอาทรัพย์ต่อหน้าเจ้าของ"
ปล้น,ก.,ปล้น (ดู อุก ก.).
ปล้น,ก.,"ถลอก, ร่นเข้า, ล่อน เช่น หนังปล้น - หนังถลอก"
ปลวก,น.,"ปลวก, ชื่อแมลง รูปร่างคล้ายมด แต่ส่วนท้องกับอกมีขนาดไล่เลี่ยกัน หนวดมีลักษณะเป็นปล้องกลมคล้ายลูกปัด ไม่หักงอเป็นข้อศอกเหมือนมด ส่วนใหญ่ตัวสีขาวหรือครีม ไม่ชอบแสง อาศัยทำรังรวมกันอยู่เป็นกลุ่มใหญ่บนพื้นหรือใต้ดิน มักจะเอาดินมาสร้างคลุมทางเดิน บางชนิดทำลายไม้ ต้นไม้"
ปลวก,น.,ชื่อขนมไทยชนิดหนึ่ง ใส่แป้งในกะลา ทอด แกว่งไปมาในกระทะน้ำตาล เมื่อเอาขึ้นมาช้อนเป็น รูรุงรัง รสหวาน เรียก ขนมรังปลวก.
ปลวกขี้หมา,น.,ปลวกขนาดเล็ก รังสูงราว ๑ เมตร
ปลวกเคง (น.ศ.),น.,รังปลวกชนิดหนึ่ง
ปลวกใบ้,น.,ปลวกชนิดหนึ่ง ตัวโตสีดำ ชอบเคลื่อนย้ายรังบ่อย ๆ ไม่กัดกินเนื้อไม้.
ปลวกใบ้,น.,เนินดินที่เป็นรังปลวก เรียก จอมปลวก
ปลวกหมูสี,น.,ปลวกขนาดเล็ก รังสูงราว ๑ เมตร
