คำ,POS,ความหมาย
สอก,ก.,"ลดลง, พร่องลง เช่น น้ำสอก - น้ำลด."
สอก,ว.,"ซูบซีด, ผอม เช่น ไข้สองสามวันสอกไป ราสา - ป่วยสองสามวันซูบไปเยอะ"
สอง,น.,จำนวนหนึ่งบวกหนึ่ง.
ส่อง,ก.,"ส่อง, ฉายแสง เช่น แดดส้องหน้า - แดดส่องหน้า."
สองกุก,ก.,การรับบทกลอนมโนราห์ที่ยํ้าวรรคหลัง ๒ ครั้ง.
สองกุก,ลัก.,เรียกเสียงขันของนกเขา (ดู กุก ลัก.).
สองดอง,น.,เรียกปูก่อนลอกคราบว่า ปูสองดอง.
สองดอง,น.,ดินที่น้ำไหลลอดใต้ดิน.
สองดอง,น.,ไม้ที่ถูกไฟคลอกแล้วงอกเปลือกทับเนื้อเดิม.
สองวัน,ว.,ต่อไปข้างหน้า (ภ.ก.).
ส้องสิ้ม,ว.,"เสียใจ (จ., ภ.ก.)"
ส้องแส้ง,ก.,"หงุดหงิด, ฉุนเฉียว (ดู แส้งแส้ง)."
ส้องแส้ง,ก.,"หงุดหงิด, ฉุนเฉียว"
สอด,น.,ดาบปลายปืน.
สอด,ก.,"เสือกหรือใส่เข้าไปในช่อง หรือในระหว่างที่แคบ ๆ, ใส่."
สอด,ก.,"แทรกเข้าในระหว่าง (มักใช้ในเชิงตำหนิ), พูดสอด."
สอด,ก.,ให้สินบน.
ส้อเดาะ,น.,พลั่ว (ดู จา น. ๓.).
ส้อเดาะ (น.ธ.),น.,"พลั่ว, เครื่องมือสำหรับแทงดิน สาดดิน สาดข้าว รูปแบน ๆ มีด้ามสำหรับถือ"
ส้อท่อ,น.,ชื่อพันธุ์ไม้ชนิดหนึ่ง ลูกกินแก้ฝีหรือพุพอง
ส้อท่อ,น.,ชื่อไม้ชนิดหนึ่ง ลูกกินแก้ฝีและพุพอง (ดู จ้อท่อ).
สอน,ก.,เริ่ม เช่น สอนขัน – เริ่มขัน.
สอน,ก.,"ฝึกหัด, บอกวิชาความรู้ให้, แสดงให้เข้าใจโดยวิธีบอก อธิบายหรือทำให้เห็นเป็นตัวอย่าง."
ส้อน,น.,"เครื่องมือดักกุ้งหรือปลา สานด้วยไม้ไผ่หรือเปลือกสาคู มีหลายชนิด เช่น ส้อนถี่ หรือส้อนชิด, ส้อนห่าง, ส้อนปากหวา เป็นต้น."
ส้อน,ก.,"ช้อน, ตักขึ้น, ยกขึ้น เช่น ส้อนกุ้ง - ช้อนกุ้ง."
ส้อน,ว.,ไม่เท่ากัน เช่น ตาส้อน - ตาเหล่.
สอนคลาน,ก.,เริ่มคลาน.
สอนเดิน,ก.,เริ่มเดิน.
สอนเป็น,ก.,"เริ่มเป็น (ลูก, ผล)."
สอนพูด,ก.,เริ่มพูด.
สอนวอน,ก.,"หาเรื่องใส่ตัว (เป็นคำด่า) เช่น แด็กคนนั้นปากสอนวอนจริง - เด็กคนนั้นพูดหาเรื่องใส่ตัวจริงๆ, ฟื้นฝอยหาตะเข็บ"
สอนหลน,ก.,เริ่มหล่น.
สอบ,น.,"กระสอบ, เครื่องสานหรือทอด้วยต้นกระจูดหรือป่านปอ เป็นต้น สำหรับบรรจุข้าวหรือของอื่น ๆ."
สอบเคย,น.,กระสอบไว้ใส่กะปิ สานด้วยกระจูด.
สอบจูด,น.,กระสอบที่สานด้วยกระจูด.
สอบช่อ,น.,กระสอบใบเตย สำหรับใส่อาหารแห้งเพื่ออุทิศให้ผู้ที่ล่วงลับไปแล้วในการทำบุญวันสารท.
สอบชัน,น.,เครื่องสานหรือทอ ใช้ใส่ข้าวหรือของสิ่งอื่นที่คล้ายกับข้าวสานด้วยกระจูดหรือใบลาน ยอดอ่อนที่ตากแห้งแล้ว รูปทรงจะเตี้ย แต่ก้นกว้าง มี ๔ มุม เป็นสี่เหลี่ยมจัตุรัส วางได้ไม่ล้ม.
สอบซ้อม,น.,กระสอบสำหรับใส่ข้าวที่ซ้อนเสร็จแล้วก่อนนำไปฝัดเอาแกลบออก.
สอบตั้ง,น.,เครื่องสานหรือทอ ใช้ใส่ข้าวหรือของสิ่งอื่นที่คล้ายกับข้าวสานด้วยกระจูดหรือใบลาน ยอดอ่อนที่ตากแห้งแล้ว รูปทรงจะเตี้ย แต่ก้นกว้าง มี ๔ มุม เป็นสี่เหลี่ยมจัตุรัส วางได้ไม่ล้ม.
สอบนอน,น.,กระสอบบรรจุของ มุมที่ก้น ๒ มุม
สอบนั่ง,น.,เครื่องสานหรือทอ ใช้ใส่ข้าวหรือของสิ่งอื่นที่คล้ายกับข้าวสานด้วยกระจูดหรือใบลาน ยอดอ่อนที่ตากแห้งแล้ว รูปทรงจะเตี้ย แต่ก้นกว้าง มี ๔ มุม เป็นสี่เหลี่ยมจัตุรัส วางได้ไม่ล้ม.
สอบปาก,ก.,"สอบสวนปากคำ, อาการที่ปลากัดกันจนปากติดกันนิ่ง"
สอบปาก,ก.,เอาปากกระสอบ หรือภาชนะอื่นที่มีขนาดปากสวมกันได้มาสวมกัน เพื่อถ่ายของหรือรับของ.
สอบปาก,สำ.,ทะเลาะ.
สอบเปรต,น.,กระสอบ ใบเตยทำหยาบ ๆ ไม่เม้มปากให้แข็งแรง สำหรับใส่อาหารคาวหวานอุทิศแก่สัมภเวสีนอกวัดในวันสารท.
สอบโผกจุก,น.,ปริมาณสิ่งของพอใส่กระสอบแล้วผูกมัดปากกระสอบได้.
สอบพาณิชย์,น.,กระสอบใบเตยสำหรับใส่อาหารแห้งหรือปูปลาในการซื้อขาย.
สอบมุหนี,น.,กระสอบป่าน
สอบยู่หนี,น.,กระสอบป่าน
สอบราด,น.,กระสอบที่จัดไว้ไห้แม่ทาน หรือหมอตำแย ขนาดกว้าง ๕ นิ้ว ยาว ๖ นิ้ว บรรจุข้าวสาร หมาก พลู เทียนไขขนาดเล็ก ด้าย และห่อผ้าแดงที่ใส่เงินค่าตอบแทนไว้ (ภ.ก.).
สอบสองมุม,น.,กระสอบบรรจุของ มุมที่ก้น ๒ มุม
สอบแสบ,ก.,ซุบซิบ (ช.พ.).
สอบหมาก,น.,กระสอบขนาดเล็ก ใช้ใส่หมาก พลู สานด้วยกระจูด.
สอบหมากช้าง,น.,อวัยวะเพศของช้างพัง.
สอบหมุก,น.,"สมุก, ภาชนะสานก้น ๔ มุม มีฝาสวมครอบสำหรับใส่สิ่งของต่าง ๆ."
