คำ,POS,ความหมาย
ตราด,น.,เรียกไม้กวาดที่ทำด้วยไม้ไผ่ผ่าเป็นซี่ ๆ ว่า “ไม้ตราด”
ตราด,ว.,กราด (ดู กราด ว. ๑.).
ตราดบาด,ว.,ทิ้งไว้เกลื่อนกลาดอย่างไม่เห็นคุณค่า. (ดู จาดบาด ว. ๑.).
ตราดมาด,ว.,"อุจาดตา, ทิ้งไว้เกลื่อนกลาดอย่างไม่เห็นคุณค่า เช่น ข้าวราคาแพงอย่าทิ้งจาดบาด"
ตราน,ก.,"ค้ำ, ยัน, ต้าน, ดันให้หยุดนิ่งอยู่กับที่ (เทียบ ม. teral)"
ตราน,ก.,"ค้ำ, ยัน (ดู ตรัน ก. ๑.)."
ตราบ,น.,แอ่งน้ำที่ขังอยู่ตามต้นไม้หรือพื้นดิน มีสัตว์มากินชาวบ้านถือว่าศักดิ์สิทธิ์ และมีผีแรง
ตราบ,น.,แอ่งน้ำที่ขังอยู่ตามต้นไม้หรือพื้นดิน มีสัตว์มากิน ชาวบ้านถือว่าศักดิ์สิทธิ์ และมีผีแรง (ดู ปราบ น. ๒.).
ตราว,ว.,เสียงดังเช่นนั้น
ตรำ,ก.,เก็บเกี่ยวส่วนที่ตกค้าง เช่น ตรำข้าว – เก็บข้าวที่ยังเก็บไม่หมด.
ตรำ,ก.,สับฟันให้ยุบลง เช่น ตรำพา - สับฟันกิ่งไม้ที่โค่นแล้ว ให้ยุบตัวลง.
ตรำ,ก.,ซ่อมแซม เช่น ปักตรำ - ดำข้าวกล้าซ่อมแซม.
ตรำ,ว.,"ตรากตรำ, ทนทำอย่างไม่คิดถึงความยากลำบาก."
ตรำ (น.ธ.).,ว.,"แก่เต็มที่, เกือบสุก"
ตริบ,ก.,"ขลิบ, ทำให้ขาดด้วยของมีคม, ตัด."
ตริ้ว,ว.,รูปร่างเล็กเพรียว เช่น เด็กนี้อยู่ตริ้ว - เด็กคนนี้รูปร่างเล็กเพรียว.
ตรี,น.,ตัวหมากรุกแขกที่อยู่ข้างขวาของตัวขุนซึ่งหมากรุกไทย เรียกว่า “เม็ด” (เทียบ ม. Mam Tarry).
ตรี,น.,เครื่องมือดายหญ้าขนาดเล็ก รูปงอ ด้ามสั้น
ตรีด,น.,ชื่อมะม่วงป่าชนิดหนึ่ง ผลมียางมาก รสเปรี้ยว
ตรีด,ก.,รีดหรือเน้นโดยใช้นิ้วมือหรือนิ้วเท้า เช่น กูเจ็บหลังจ้าน ไหนช่วยตรีดให้ทีถี กูปวดหลังมาก ช่วยเน้นให้สักหน่อยซิ.
ตรีด,ว.,พุ่งไปอย่างแรง เช่น น้ำพุ่งตรีด
ตรึก,ว.,หมดสิ้น ใช้ในความปฏิเสธ เช่น นับไม่กรึก - นับไม่หมด
ตรึก,ก.,"ทำให้ใสโดยให้ตะกอนนอนก้น, ตกตะกอน."
ตรึก,ก.,"ตรึกตรอง, ใคร่ครวญ, คิดทบทวน, ตริตรอง."
ตรึก,ว.,"มาก, เหลือล้น เช่น ไม่ตรึกไม่ถอง - เอาไปไหนไม่หมด, นับไม่ตรึก – นับไม่หมด เพราะมากเหลือเกิน."
ตรุด,น.,ชื่อไม้เถาชนิดหนึ่ง กิ่งไม้เลื้อย คล้ายปอนา ขึ้นตามชายเลนบริเวณที่ราบลุ่มชายฝั่ง ผลคล้ายมะเฟืองขนาดเล็ก.
ตรุด,น.,กระบอกไม้ไผ่ขนาดยาว ใช้เป่าลูกดอก (ดู ตรูด น. ๒.).
ตรุด,ก.,ผูกเบ็ดด้วยเงื่อนตะกรุดเบ็ด
ตรุด,น.,กระบอกไม้ไผ่ขนาดยาว ใช้เป่าลูกดอก
ตรุดแบ็ด,ก.,ผูกเบ็ดด้วยเงื่อนตะกรุดเบ็ด
