คำ,POS,ความหมาย
ถ่าวเกี๊ยง,น.,ช้อน (ดู ช้อน).
ถ่าวเกี้ยง (ภ.ก.),น.,"ช้อน, เครื่องใช้สำหรับตักของกิน มีที่จับยื่นออกมา"
ถ่าวแก๊,น.,เถ้าแก่ (ดู ถ่าวเก๊).
ถ่าวแก๊ (ภ.ก.),น.,"เศรษฐี, ผู้มีอันจะกิน, คหบดี"
ถ่าวขั้ว,น.,เต้าหู้แข็ง
ถ่าวขั้ว,น.,ชื่ออาหารชนิดหนึ่ง ประกอบด้วยเต้าหู้ทอดและผักต่าง ๆ ราดด้วยน้ำจิ้มชนิดหวาน หรือชนิดหวานอมเปรี้ยว อาจใส่ไข่ต้มด้วยก็ได้ คล้ายสลัดแขก
ถ่าวขั้ว,น.,เต้าหู้แข็ง (ดู เต้าขั้ว น. ๒.).
ถ่าวขาก,น.,"หัว, ศีรษะ (จ., ภ.ก.)"
ถ่าวขาก,น.,"หัว, ศีรษะ (ดู ถาว น. ๑.)."
ถ่าวขากเถี่ย,ก.,ปวดหัว.
ถ่าวจ๊าง,น.,"หางเปีย เช่น ถักถ่าวจ๊าง - ถักหางเปีย, ไว้ถ่าวจ๊าง - ไว้หางเปีย (จ., ภ.ก.)."
ถ่าวจ่ำ,น.,"หัวรางในเหมืองฉีด (จ., ภ.ก., พ.ง.)."
ถ่าวฉิว,น.,"หัวหน้า (จ., ภ.ก.)."
ถ่าวเฉี่ยว,น.,เต้าเจี้ยว
ถ่าวเป๊ะ,ก.,การแจกผ้าขาวเป็นชิ้นสำหรับตัดเสื้อให้แก่ญาติพี่น้องและคนแซ่เดียวกัน เพื่อให้ไปร่วมพิธีไหว้ศพของชาวภูเก็ตเชื้อสายจีน (ภ.ก.)
ถ่าวผาง,น.,"ประทุนรถ (จ., ภ.ก., พ.ง.)."
ถ่าวเผ่า,น.,เต้าเจี้ยว
ถ่าวเผ่า,น.,เต้าเจี้ยว (ดู ถ่าวเฉี่ยว).
ถ่าวหยี,น.,เต้าหู้ยี้
ถ่าวหยู,น.,เต้าหู้ยี้
ถ่าวหยู,น.,เต้าหู้ยี้ (ดู ถ่าวหยี).
ถ่าวหลาง,น.,"ผู้นำหมู่บ้าน (จ., ภ.ก.)."
ถำ,ว.,"ใหญ่, โต (ดู เถ้าถำ)."
ถำ,ว.,"ใหญ่, โต เช่น ปลาตัวนี้เถ้าถำ - ปลาตัวนี้ใหญ่"
ถ้ำ,น.,"ถ้ำ, โพรงที่ลึกเข้าไปในภูเขา."
ถ้ำชา,น.,กระบอก (กล่อง) ใบชา.
ถ้ำชา,ว.,"แป เช่น มือถ้ำ - มือแป, อย่าแล่นสารมืออี้เป็นถ้ำ - อย่าเล่นข้าวสารมือจะแป."
ถำมัง,ว.,"ใหญ่, โต (ดู เถ้าถำ)."
ถำมัง,ว.,"ใหญ่, โต เช่น ปลาตัวนี้เถ้าถำ - ปลาตัวนี้ใหญ่"
ถิด,ว.,"นิด, เล็กน้อย"
ถิด,ว.,"นิด, เล็กน้อย (ดู หิด ว.)."
ถิน,ว.,"เอื่อย, สนิท, เรียบ, เรียบร้อย เช่น น้ำไหลทิ่น - น้ำไหลเอื่อย, หลับทิ่น - หลับสนิท"
ถิน,น.,กระถินเทศ กลีบดอกสีเหลือง หอมมียางเหนียว ฝักกลมเล็กคล้ายถั่วแขก.
ถิน,น.,"ถิ่น, ที่, แดน, ที่อยู่."
ถิน,ว.,"เอื่อย, เรียบร้อย (ดู ทิ่น ว. ๑.)."
ถิ้มหลัง,น.,ปลาดุกทะเล (ม. Semilang)
