คำ,POS,ความหมาย
ไฟดือนห้า,น.,ชื่อสมุนไพรชนิดหนึ่ง.
ไฟตบ,น.,"ตะบันไฟ, ของอย่างหนึ่งรูปคล้ายตะบัน ทำด้วยเขาควาย เป็นต้น มีลูกตะบันสำหรับตบลงไปในกระบอกโดยเร็ว เพื่อให้เกิดไฟติดเชื้อที่ปลายลูกตะบันนั้น."
ไฟตี,น.,เครื่องจุดไฟโดยใช้เหล็กตีหินเหล็กไฟ.
ไฟในอก,สำ.,"เคืองแค้น, รุ่มร้อนใจ"
ไฟบีบ,น.,ไฟแช๊ก.
ไฟมุ่น,สำ.,"เคืองแค้น, รุ่มร้อนใจ"
ไฟลามท่ง,น.,ชื่อโรคที่เกิดจากเชื้อไวรัสชนิดหนึ่ง ขึ้นเป็นเม็ดเล็ก ๆ พองใส ติดกันเป็นกลุ่ม มีอาการคัน ปวดแสบปวดร้อน
ไฟลามท่ง,น.,ชื่อโรคที่เกิดจากเชื้อไวรัสชนิดหนึ่ง ขึ้นเป็นเม็ดเล็ก ๆ พองใส ติดกันเป็นกลุ่ม มีอาการคัน ปวดแสบปวดร้อน (ดู เริม).
ไฟลามท่ง,สำ.,"โมโหวู่วาม, หุนหัน."
ไฟลี,น.,มะไฟที่มีผลขาวนวล ผลโต รสเปรี้ยวจัด ใช้ทำไวน์.
ไฟเลีย,ก.,ถูกเปลวไฟคลอกอย่างรวดเร็ว เช่น ไฟเลียผม -ไฟไหม้ผม.
ไฟเลียแกรบ,สำ.,"ค่อย ๆ ลามไปทีละน้อย, เพิ่มความแค้นอาฆาตขึ้นเรื่อย ๆ."
ไฟอั้งแพลม,น.,ไฟฉาย (น.ศ.)
ไฟอั้งแพลม,น.,ไฟฉาย.
ไฟอั้งแพลม,น.,ห้องครัว
