คำ,POS,ความหมาย
ฉับปุก,ก.,เล่นหมากเก็บ (ภ.ก.)
ฉับปุก,น.,หมากเก็บ
ฉับปุก,น.,หมากเก็บ (ดู ฉะปุก).
ฉับผล็อก,น.,รอกเหล็กใช้สำหรับยกของหนักมาก ๆ (ส.ฎ.)
ฉับเผลง,ว.,กะโผลกกะเผลก.
ฉับโผลง,น.,ต้นคว่ำตายหงายเป็น (ป.น.).
ฉับโผลง,น.,ชื่อไม้เถาชนิดหนึ่ง คล้ายโคมญี่ปุ่น.
ฉับโผลง,น.,การละเล่นของเด็กที่ใช้ดอกฉับโผลงเป่าลมให้พองขึ้นแล้วตบ หรือกระแทกให้เกิดเสียงดัง.
ฉับโผลง,น.,ปืนเด็กเล่น ทำด้วยกระบอกไม้ไผ่ คล้ายตะบัน อัดกระสุนด้วยกระดาษหรือลูกไม้ บางชนิดอัดยิงได้
ฉับโผละ,ก.,แสดงอาการด่าด้วยมือ
ฉับโผละ,น.,ดู ฉับโผลง
ฉับโผละ,ก.,แสดงอาการด่าด้วยมือ (ดู ฉก ก. ๑.).
"ฉับโผละ (ภ.ก., พ.ง.)",น.,ปืนเด็กเล่น ทำด้วยกระบอกไม้ไผ่ คล้ายตะบัน อัดกระสุนด้วยกระดาษหรือลูกไม้ บางชนิดอัดยิงได้
ฉับพลึง,ว.,เขยก (ดู ผลับพลึง).
ฉับพลึง (ภ.ก.),ว.,เขยก
ฉับโพละ,น.,ชื่อปลาน้ำเค็มชนิดหนึ่ง ปากคล้ายสุนัข.
ฉับลับ,ก.,ซอย (ดู ซัวะ ก. ๑.).
ฉับโหยง,น.,"กระดานหก, เครื่องเล่นสำหรับเด็กอย่างหนึ่ง เป็นแผ่นไม้กระดานระหว่างกึ่งกลางความยาวของไม้ มีขาซึ่งตรึงติดกับแผ่นไม้ ผู้เล่นนั่งที่ปลายไม้ทั้ง ๒ ข้าง ผลัดกันกระดกไม้กระดานให้ขึ้นลง"
ฉับโหยง,น.,กระดานหก (ดู หญับโหยง น. ๑.).
ฉัวะ,ก.,"ประหม่า, กลัว ( จ., ภ.ก., พ.ง.)."
ฉา,ว.,"เสียงดังเช่นนั้น เช่น ฝนตกข้างเหนือโตนเห้อมันลงมาฉาฉา (กลอนโนรา), อย่าประกบเร่ คบเพื่อนพูดโวเวเล่นเม่ฉา (สุภาษิตสอนหญิงสำนวนปักษ์ใต้)."
ฉาก,น.,"กรอบรูป, ภาพถ่ายมีกรอบ."
ฉาก,น.,"ฉาก, เครื่องบัง, เครื่องกั้น."
ฉาก,น.,ไม้ฉาก.
ฉาก,น.,ท่ารำท่าหนึ่ง.
ฉาก,น.,ตอนหนึ่งของการแสดง.
ฉาก,น.,เชิดหนัง.
ฉาก,ก.,ถาก เช่น ฉากไม้ - ถากไม้.
ฉากหัว,น.,คำเรียกที่ผู้ใหญ่เรียกผู้ที่อ่อนอาวุโสกว่าด้วยความสนิทสนม เช่น อ้ายตัดหัวหมึงก็มาเหมือนกันเห้อ
ฉากหัว,ว.,คำด่าของผู้หญิง มักใช้ด่าผู้ชายว่า “อ้ายฉากหัว”
ฉ่าเกี๊ยะ,น.,รองเท้าไม้
ฉ่าเกี๊ยะ,น.,รองเท้าไม้ (ดู เกียะ น. ๒.).
ฉ่าเกื๊อะ,น.,รองเท้าไม้
ฉ่าเกื๊อะ,น.,รองเท้าไม้ (ดู เกียะ น. ๒.).
ฉาง,น.,"ยุ้งฉาง, สิ่งปลูกสร้างสำหรับเก็บข้าวเปลือกประจำบ้าน"
ฉาง,ก.,"ตอกไข่, ตีไข่ให้เข้ากัน."
ฉาง,สำ.,เปิดเผยความลับ.
ฉ้าง,น.,ต้นหอม (ดู หอม น.).
ฉ้าง,ว.,เสียงดังเกิดจากแผ่นโลหะ.
ฉ้าง (ภ.ก.),น.,ชื่อไม้ล้มลุกมีหัว กลิ่นฉุน ใช้ปรุงอาหาร
ฉางหลาง,ว.,แผ่ไม่เป็นระเบียบ เช่น นอนฉางหลาง.
ฉางหวาง,น.,"จางวาง, ตำแหน่งยศข้าราชการชั้นสูงในสมัยโบราณ."
ฉางหวาง,ว.,"ไม่ประจวบเหมาะ, ไม่สบโอกาส เช่น เที่ยวฉางหวางไม่ได้กินข้าวสักที - เที่ยวไปไม่สบโอกาส ยังไม่ได้รับประทานอาหารเลย"
ฉ่าฉาว,ว.,"เกรียวกราว, เลื่องลือ, อื้ออึง (น.ธ.)."
ฉาด,ก.,"สาด, ซัดไป, วักน้ำหรือตักน้ำซัดออกไปโดยแรง, ซัดหรือกระเด็นเข้ามา, ส่องแสงเข้ามา."
ฉาด,ว.,"ไม่เหลือ, หมดเกลี้ยง."
ฉาด,ว.,เสียงดังเกิดจากการตบตีหรือเตะอย่างแรง.
ฉาดได้ดิก,สำ.,"หมดเกลี้ยง, หมดเนื้อหมดตัว."
ฉาน,สรรพ.,"ฉัน, สรรพนามบุรุษที่ ๑ ใช้แทนตัวผู้พูด."
ฉาน,ก.,"ดีด, อาการที่แม่ไก่หวงลูกกระทำต่อศัตรู (ส.ฎ.)."
ฉาน,ว.,คำขานรับหมายถึง ครับ หรือขอรับ
ฉาน,ว.,คำถามซ้ำ
ฉ่าน,ว.,คำขานรับหมายถึง ครับ หรือขอรับ
ฉาบ,น.,"ฉาบ, เครื่องตีประกอบจังหวะชนิดหนึ่ง ทำด้วยโลหะเป็นแผ่นกลมคล้ายจาน มีปุ่มนูนตรงกลาง เจาะรูตรงกลางปุ่มไว้ร้อยเชือกสำหรับถือตี."
ฉาบ,ก.,"ฉะ, ฟันลงไป."
ฉาบ,ก.,ท่าไก่ตีกัน โดยบินขึ้นพร้อมกับใช้จิกส่วนหัวของคู่ต่อสู้.
ฉาบ,ก.,เคลือบ หรือทาแต่ผิว ๆ.
ฉาบ,ก.,"โฉบ, โผลงมาคว้าเอาสิ่งของไป, บินเฉี่ยว."
ฉาบ,ว.,"เกือบ, เฉียด เช่น ฉาบตาย - เกือบตาย."
ฉาบปีกนกนางแอ่น,น.,ท่าพายเรือท่าหนึ่งคล้ายหงส์เหิน
ฉาบปีกนกแอ่น,น.,ท่าพายเรือท่าหนึ่งคล้ายหงส์เหิน
ฉามฉาม,ว.,"เกือบ, เรี่ย ๆ เช่น นกบินฉามฉามน้ำ - นกบินเรี่ย ๆ น้ำ."
ฉามฉาม,ว.,เช้าตรู่.
ฉามฉาม,ว.,ไม่สะทกสะท้าน ใช้ประกอบกิริยาเดิน (ช.พ).
ฉาย,น.,รูปถ่าย.
ฉาย,น.,"แสงสะท้อน, แสงสว่าง, ลำแสง."
ฉาย,น.,"ผ้าที่เขียนอักษรจีนไว้อาลัยในงานศพของคนเชื้อสายจีนในภูเก็ต ซึ่งใช้เหมือนพวงหรีดในงานศพของคนไทย, ผ้าที่ขึงเหนือประตูหน้าบ้านเมื่อมีงาน (ภ.ก.)."
ฉาย,ก.,ถ่ายรูป.
ฉาย,ก.,"สาดส่อง, ส่องแสงออกไป เช่น พระอาทิตย์ฉายแสง."
ฉาย,ว.,เดินกรายไปมา เช่น เดินฉายไปมา - เดินผ่านไปผ่านมา.
ฉาย,ว.,"เกือบ, จวน, แทบ, หวุดหวิด."
ฉ่าย,น.,"ผัก (จ., ภ.ก., พ.ง.)."
ฉ้าย,น.,ปริศนาคำทาย.
ฉ้าย,ก.,"บอกใบ้ เช่น แหลงฉ้าย - พูดบอกใบ้, ฉ้ายเบอร์ - ใบ้หวย."
ฉ้าย,ก.,"เปิด, เลิกออก, ร่อนถลาสูงขึ้น “เหาะฉ้ายขึ้นปลายป่า พระมารดาเงยดูไท” (พระรถเมรี)."
ฉายกั๊ว,น.,"ผักกาดขาว หรือผักกวางตุ้งตากแห้ง (จ., ภ.ก.)."
ฉายซิ้ม,น.,"ผักกาดกวางตุ้ง (จ., ภ.ก., พ.ง.)"
ฉายตึ๋ง,น.,"โรงเจ (จ., ภ.ก., พ.ง.)."
ฉายถาว,น.,"หัวผักกาด (จ., ภ.ก., พ.ง.)."
ฉายถาวโก้ย,น.,ขนมหัวผักกาด.
ฉายโบ้ย,น.,"อาหารที่ปรุงจากอาหารที่เหลือหลายชนิดมาต้มรวมกัน (จ., ภ.ก., พ.ง.)."
ฉายป้อ,น.,"หัวผักกาดดองเค็ม (จ., ภ.ก., พ.ง.)."
ฉายหนอย,ว.,เล็กน้อย เช่น แท่งไม่ได้ฉายหนอยก็ร่ำ - แตะต้องไม่ได้นิดหน่อยก็ร้องไห้ (ภ.ก.).
ฉ่ายหอง,น.,ช่างตัดผ้า (ดู จ่ายหอง).
"ฉ่ายหอง (จ., ภ.ก.).",น.,ช่างตัดผ้า
ฉายอิ้ว,น.,"คณะกรรมการกลางที่ได้รับคัดเลือกให้มาจัดงานประเพณีกินผักของแต่ละปี (ภ.ก., พ.ง.)."
ฉายเอี่ยน,น.,วุ้น (ดู วุ้น).
"ฉ้ายเอี่ยน (ภ.ก., พ.ง.)",น.,"วุ้น, ของกินชนิดหนึ่งใช้เป็นอาหาร ได้จากสาหร่ายทะเล เป็นต้น โดยเอามาเคี่ยวให้ละลาย แล้วปล่อยให้แข็งตัว มีลักษณะใสทึบและนุ่มนิ่ม"
ฉายา,น.,ผู้เป็นที่รัก เช่น นางฉายา
ฉายา,ว.,กระบิดกระบวน เช่น ทำฉายา - ทำกระบิดกระบวน.
ฉาว,ก.,มีเรื่องทะเลาะวิวาทกัน เช่น “เขาฉาวกันในงานลากพระ” – “เขาทะเลาะวิวาทกันในงานชักพระ”.
ฉาว,ก.,"ชำรุด, เสีย, เก่า, แก่ (ภ.ก.)."
ฉ่าว,ว.,"เหม็น (ภ.ก., พ.ง.)."
ฉาวฉาว,ว.,"พร้อมกัน, ด้วยกัน เช่น มากินข้าวฉาวฉาว - มาทานข้าวพร้อม ๆ กัน (น.ธ., ป.น.)."
ฉ่าวโฉ้,ว.,เหม็นคาว อาจใช้กับเรื่องไม่ดี เทียบได้กับคำว่าฉาวโฉ่.
ฉาวเชี้ย,น.,"รถบุโรทั่ง, รถเก่า, รถชำรุด."
ฉาวตัว,ก.,ครั่นเนื้อครั่นตัว
ฉาวตัว,ก.,ครั่นเนื้อครั่นตัว (ดู คร้ามตัว)
ฉ่าวต่าว,น.,สะตอ.
ฉาวเบ๋,ว.,ดังลั่น.
ฉาวเป๋,ว.,ดังลั่น.
ฉาวเม่,ว.,ดังลั่น.
ฉาวหี่,น.,"หูหนวก, หูเสีย."
ฉาวหี่,ว.,"ดังอื้ออึง, เกรียวกราว."
ฉ่าวอ๋วน,น.,ลูกเหม็นที่ใช้ใส่ในตู้เสื้อผ้า ป้องกันแมลงกัดแทะ.
ฉำ,ก.,ฉุนโกรธ
ฉ้ำ,ก.,"ผสม, ปน เช่น โกปี้ฉ้ำ - กาแฟปนกับชา"
ฉ้ำ,ว.,"อิ่มเอิบ, ชุ่มฉ่ำ."
ฉ้ำ,ว.,คุ้มดีคุ้มร้าย (ต.ร.)
ฉ้ำ,ว.,"เด็ดจริง ๆ, เหมาะเหม็ง"
ฉ้ำฉา,น.,"ต้นฉำฉา, ชื่อไม้ต้นขนาดใหญ่ เรือนยอดทึบแผ่สาขากว้าง ดอกเป็นพู่ สีชมพู ฝักแก่สีน้ำตาลไหม้ รสหวาน ๆ"
ฉ้ำฉา,น.,ต้นฉำฉา (ดู ก้ามปู).
ฉ้ำฉ้ำ,ว.,คุ้มดีคุ้มร้าย (ต.ร.)
ฉ้ำฉ้ำ,ว.,คุ้มดีคุ้มร้าย (ดู ฉ้ำ ว. ๒.).
ฉ้ำเฉื้อย,ว.,คุ้มดีคุ้มร้าย (ต.ร.)
ฉ้ำเฉื้อย,ว.,คุ้มดีคุ้มร้าย (ดู ฉ้ำ ว. ๒.).
ฉ้ำดาว,ว.,"เด็ดจริง ๆ, เหมาะเหม็ง"
ฉ้ำดาว,ก.,"ทำร้าย, แทงอย่างเต็มที่."
ฉ้ำดาว,ว.,เหมาะเหม็ง (ดู ฉ้ำ ว. ๓.).
ฉำพรำ,ก.,สั่งสอน (ช.พ.).
ฉำแหม็ง,ก.,"เอาเป็นของตัว, ภาษาปากมักจะพูดในลักษณะเยาะเย้ยประชดประชัน (ส.ฎ.)."
ฉิ้ง,น.,ชื่อไม้ต้นชนิดหนึ่ง ลูกคล้ายมะเดื่อแต่เล็กกว่า ใช้เป็นผักจิ้มหรือผักแนมได้.
ฉิ้ง,น.,ชื่อนกตระกูลนกกระจิบ แต่ตัวโตกว่า.
ฉิ้ง,น.,"ฉิ่ง, เครื่องตีกำหนดจังหวะชนิดหนึ่ง ทำด้วยโลหะหล่อหนา รูปร่างกลม คล้ายถ้วย เจาะรูตรงกลางไว้ร้อยสายเชือกให้เป็นคู่กัน สำหรับถือตีบอกจังหวะเข้ากับดนตรี."
ฉิ้ง,ก.,"กระทบเพียงเบา ๆ, เฉียด, แตะต้องเพียงเล็กน้อย นิยมใช้เป็นคำประชด."
ฉิ้งฉ้าง,น.,ชื่ออาหารชนิดหนึ่งมักทำจากปลาไส้ตัน (ดู จิ้งจัง).
ฉิ้งฉ้าง,น.,หวยใต้ดินที่แทงโดยวิธีซื้อสลากที่พิมพ์ไว้ครบทุกลำดับเลข ทั้งแบบ ๓ ตัว และ ๒ ตัว ปัจจุบันไม่มีแล้ว (ภ.ก.).
ฉิ้งฉ้าง (ภ.ก.),น.,"ปลาไส้ตัน, ชื่ออาหารชนิดหนึ่งมักทำจากปลาไส้ตัน นำไปต้มให้สุก แล้วตากให้แห้ง"
ฉิ้งฉาบ,ว.,ขอไปที เช่น ทำงานฉิ้งฉาย.
ฉิ้งฉาย,ว.,"อะลุ้มอล่วย, ออมซอม."
ฉิ้งฉาย,ว.,ขอไปที เช่น ทำงานฉิ้งฉาย.
ฉิ้งแพลม,ก.,โต้เถียงไม่ลดละ
ฉิ้งแพลม,ว.,"เป๋, เก, เฉ (ช.พ.)."
ฉิ้งแพลม,สำ.,ดู ขึ้นคำลงคำ.
ฉิด,ว.,"นิด, เล็กน้อย"
ฉิด,ว.,"นิด, เล็กน้อย (ดู หิด ว. ๑.)."
ฉิ้นฉาย,ว.,ขอไปที เช่น ทำงานฉิ้งฉาย.
ฉิ้นฉาย,ว.,"อะลุ้มอล่วย, ขอไปที (ดู ฉิ้งฉาย)."
ฉิ่นเต้ง,น.,"เลขานุการ (จ., ภ.ก.)."
ฉิ่นเต้งป๋าง,น.,สำนักงาน.
ฉิบ,ก.,เข้ากันได้พอดี.
ฉิบเฉี้ยว,น.,ปั้นชาเล็ก ๆ.
ฉิม,น.,อวัยวะเพศหญิง
ฉิม,น.,อวัยวะเพศหญิง (ดู เคย น. ๒.).
ฉิม,สรรพ.,คำใช้เรียกหญิงจีนที่สูงอายุ.
ฉิม,สรรพ.,ชื่อตัวตลกของหนังตะลุง.
ฉิ้ม,ก.,รับเงินเกินค่าแรง (ก.บ.).
ฉิ้ม,ว.,"จิ้มลิ้ม, อิ่มเอิบ, สวยไม่สร่าง."
ฉิ่มแจ้,น.,"บริเวณชานบ่อน้ำในบ้าน ใช้เป็นลานซักล้าง (จ., ภ.ก., พ.ง.)"
ฉิ้มฉ้ำ,น.,"ปลาไส้ตัน, ชื่ออาหารชนิดหนึ่งมักทำจากปลาไส้ตัน นำไปต้มให้สุก แล้วตากให้แห้ง"
ฉิ้มฉ้ำ,น.,ชื่ออาหารชนิดหนึ่งมักทำจากปลาไส้ตัน (ดู จิ้งจัง).
ฉิว,ก.,ฉุนโกรธ
ฉิว,ก.,ไล่ปูขึ้นจากรู เรียก “ฉิวปู”
ฉิว,ก.,ฉุนโกรธ (ดู ฉำ).
ฉิว,ว.,เร็ว.
ฉิ้ว,น.,"กลุ่มบุคคลที่ทำงานร่วมกัน, กลุ่ม, หมู่, พวก."
ฉิ้ว,น.,"หนวด (จ., ภ.ก., พ.ง.)."
ฉิ้วฉิ้ว,ว.,เสียงร้องเยาะให้ได้อาย พร้อมด้วยใช้นิ้วชี้สะกิดแก้มตัวเอง.
ฉิ้วเฉ้ง,น.,ซีอิ๊วขาว (ดู จิ้วเฉ้ง).
"ฉิ้วเฉ้ง (จ., ภ.ก., พ.ง., ร.น.)",น.,ซีอิ๊วขาว
ฉิวเฉียด,ว.,"เกือบ, หวิด."
ฉี,น.,เบี้ยที่ใช้แทนเงินในการเล่นการพนัน
ฉี,น.,"เจ๊, พี่สาว, คำเรียกผู้หญิงเชี้อสายจีนที่มีอายุแก่กว่าระดับช่วงชั้นรุ่นพี่"
ฉี,น.,"คำนำหน้าชื่อที่ใช้เรียกผู้หญิงที่มีอายุมากกว่า ช่วงระดับน้า, ป้า"
ฉี,ก.,"จี่, เผาหรือการทำของให้สุกโดยวางบนถ่านไฟ เช่น จีปลา, จีเนื้อ"
ฉี,น.,พี่สาว (ดู จี น.).
ฉี,น.,เบี้ยที่ใช้แทนเงินในการเล่นการพนัน (ดู ค่องฉี).
ฉี,น.,มาตราชั่งทอง (ดู ชี่ น. ๒.).
ฉี,ก.,อาการไซ้ปากของเป็ดหรือห่าน (น.ศ.).
ฉี้,น.,ปัสสาวะ.
ฉี้,ก.,ถ่ายปัสสาวะ.
ฉี้,ว.,เสียงดังเช่นนั้น เช่น เสียงของที่ทอดในน้ำมัน.
