คำ,POS,ความหมาย
พรากพลัด,ก.,พลัดพราก แยกจากกัน
พราง,ก.,พราง - ทำให้เข้าใจเป็นอื่น พูดลวง เสแสร้ง
พราง,ว.,ไม่จริง ชั่วคราว เช่น เวียงพราง - ที่มั่นชั่วคราว
พราด,ว.,เปื่อย โทรม หมดสภาพ เช่น เชือกพราด คือ เส้นเชือกที่ใช้การไม่ได้เพราะเกลียวเชือกเปื่อย อาจเป็นเพราะถูกน้ำบ่อยก็ได้
พร้าโต้,น.,มีดอีโต้
พราน,น.,พราน - ผู้หากินในทางจับสัตว์หรือยิงสัตว์
พราน,น.,ต้นปอพราน ๅ ชื่อพรรรไม้พุ่มยืนต้นชนิดหนึ่ง
พร่าน,ก.,พรั่น - รู้สึกหวั่นกลัว
พร้านอย้าน,ก.,พรั่นพรึง นึกหวาดหวั่น (อย้าน - ยั่น พรั่น)
พร่าย,ก.,รุ่ยออก หลุดออก หมดสภาพการใช้งาน เช่น ตอกที่ชุบน้ำหลายครั้งจนใช้มัดของไม่ได้แล้วเรียก ตอกพร่าย
พร้าย,น.,ไพ่ - เครื่องเล่นการพนันทำเป็นแผ่นบางๆ
พร่ายเขี้ยว,ว.,เข็ดฟัน
พร้ายเค้า,น.,ไพ่แปดเก้า
พร่ายตีนพร่ายมือ,ว.,มืออ่อนตีนอ่อน ไม่สามารถหยิบจับสิ่งใดได้
พราหมณ์,น.,พราหมณ์ คำเปรียบเทียบ หมายถึง กินจุ ตะกละ
พร่ำ,ก.,พร่ำ - พรรณนา ให้รายละเอียด เรียกขาน
พร่ำ,ว.,ทั้งหมด พร้อม เนืองๆ เสมอๆ
พร่ำว่า,ว.,ตรงกับ ได้แก่ กล่าวกันว่า
พริก,น.,พริก
พริกก้นชี้,น.,พริกซ่อม
พริกก้นปลิ้น,น.,พริกซ่อม
พริกดำ,น.,พริกแห้งปิ้งไฟให้เกรียมดำ น้ำพริกประกอบด้วย พริกดังกล่าว ตำกับเกลือ นิยมให้ผู้ป่วยหรือสตรีที่อยู่ไฟกินกับอาหารอื่น เช่น ผักลวก หรือ หมูปิ้ง เป็นต้น
พริกเดือยไก่,น.,พริกซ่อม
พริกแด้,น.,พริกขี้หนู
พริกแดง,น.,พริกแก่มีสีแดง น้ำพริกตาแดง คือน้ำพริกใช้พริกแห้ง กระเทียม กะปิปิ้งไฟ เกลือ อาจเติมปลาย่างด้วยก็ได้ ใช้จิ้มกินกับผัก อาจบีบน้ำมะกอกสุกเติมก็ได้ กล่าวกันว่ามักจะเผ็ดจนผู้กินตาแดง
พริกแต้,น.,พริกขี้หนู
พริกแตนแต้,น.,พริกขี้หนู
พริกนก,น.,พริกขี้หนู
พริกน้อย,น.,พริกไทย
พริกน้ำเหมี้ยง,น.,ชื่อพรรณไม้พุ่มเตี้ยจากต่างประเทศ
พริกบ่าต่อม,น.,ชื่อพรรณไม้พุ่มเตี้ยจากต่างประเทศ
พริกโพรง,น.,ผลพริกที่เป็นโรคทำให้เป็นสีขาวและโพรก
พริกแล้ง,น.,พริกสวนที่นิยมปลูกในสวนริมหาดทรายในหน้าแล้ง
พริกหนุ่ม,น.,พริกสดซึ่งมักเป็นชนิดเดียวกับพริกแล้งแต่ปลูกในหน้าฝนหรือหน้าแล้วก็ได้ นิยมใช้ทำน้ำพริกหรือปรุงอาหารขฯะที่ผลยังไม่แก่ เรียกน้ำพริกที่ใช้พริกสดเป็นหลักว่า น้ำพริกหนุ่ม
พริกหลวง,น.,พริกชนิดเดียวกับพริกแล้ง แต่มักหมายถึงชนิดที่ปลูกในฤดูฝน
พริกอยวก,น.,พริกหยวก พริกชนิดหนึ่งผลโตสีขาว
พริง,ก.,ปิ้ง ย่าง
พริ้ง,น.,แมลงหวี่
พริบพรี่พริบพรี,ว.,ตาหยี
พริบพรี่พริบพรี,ว.,ลักษณะตาที่หรี่ยิบหยี่ คือกระพริบตาถี่ๆ
พริ่ว,ก.,บอกว่าโกรธ ไม่พูดกัน เป็นศัพท์ของเด็ก เฉียดไปอย่างรวดเร็ว
พริ่ว,ว.,ถ้าใช้ประกอบหลังคำ หนิม ซึ่งแปลว่า นิ่งสนิท เป็น หนิมพริ่ว แปลว่า นิ่ง ไม่กระดิก
พรี้,ว.,นี้ ที่นี้ สิ่งนี้
