คำ,POS,ความหมาย
นนทรี ๓,น.,ยักษ์คู่เป็นหญิงและชาย เชื่อกันว่าทำหน้าที่เฝ้าประตูเพื่อป้องกันภัยอันตรายแก่ผู้อาศัยที่อยู่ในบ้าน โดยยักษ์หญิงยืนอยู่ที่ประตูทางซ้าย ยักษ์ชายยืนอยู่ที่ประตูทางขวา.
นนทลี,น.,แม่ เช่น สี่ไทธิเบศร์วรดิลก ชนกแลนนทลี (สมุทรโฆษ).
นนทิ,น.,"ผู้มีความยินดี, มักใช้ประกอบหน้าศัพท์อื่น เช่น นนทิกร นนทิการ"
นนทิ,น.,ชื่อวัวซึ่งเป็นพาหนะของพระศิวะ.
นบ,ก.,"ไหว้, นอบน้อม, มักใช้เข้าคู่กับ ไหว้ เป็น นบไหว้."
นบนอบ,ก.,"น้อมกายลงไหว้, นอบนบ ก็ว่า."
นปุงสกลิงค์,น.,เพศของคำในภาษาบาลีสันสกฤต ที่ไม่จัดเป็นปุงลิงค์และอิตถีลิงค์ เช่น ปท (บท) กาจน (ทอง) นคร (เมือง).
นปุงสกลึงค์,น.,เพศของคำในภาษาบาลีสันสกฤต ที่ไม่จัดเป็นปุงลิงค์และอิตถีลิงค์ เช่น ปท (บท) กาจน (ทอง) นคร (เมือง).
นพ,ว.,เก้า (ใช้ประกอบหน้าศัพท์อื่น).
นพ-,ว.,เก้า (ใช้ประกอบหน้าศัพท์อื่น).
นพกะ,น.,ผู้ใหม่.
นพเก้า,น.,ชื่อแหวนฝังพลอย ๙ อย่าง ทำเป็นยอดก็มี ฝังรอบวงแหวนก็มี สำหรับสวมในการมงคล
นพเก้า,น.,"ชื่อแกงชนิดหนึ่งมีลักษณะคล้ายแกงส้ม ปรุงด้วยผักหลายชนิด เช่น ผักกระเฉด ผักบุ้ง ประสมปลาร้า, แกงซั้ว ก็เรียก."
นพคุณ,น.,"ทองคำเนื้อเก้า เป็นทองบริสุทธิ์ โบราณกำหนดราคาตามคุณภาพของเนื้อ หนัก ๑ บาท เป็นราคาเงิน ๙ บาท เรียกว่า ทองเนื้อเก้า หรือ ทองนพคุณเก้านํ้า, เรียกสั้น ๆ ว่า ทองนพคุณ."
นพเคราะห์,น.,ดาวพระเคราะห์ทั้ง ๙ คือ อาทิตย์ จันทร์ อังคาร พุธ เสาร์ พฤหัสบดี ราหู ศุกร์ เกตุ.
นพนิต,น.,เนยข้นชนิดหนึ่ง. (ชาวอินเดียเรียกว่า ghee).
นพปฎล,ว.,มีหลังคา ๙ ชั้น หมายถึง เศวตฉัตร.
นพพล,น.,วิธีฝึกหัดเลขโบราณอย่างหนึ่ง.
นพพวง,น.,วิธีฝึกหัดเลขโบราณอย่างหนึ่ง.
นพพัน,น.,วิธีฝึกหัดเลขโบราณอย่างหนึ่ง.
นพรัตน์,น.,"แก้ว ๙ อย่าง คือ เพชร ทับทิม มรกต บุษราคัม โกเมน นิล มุกดา เพทาย ไพฑูรย์, นวรัตน์ หรือ เนาวรัตน์ ก็ว่า."
นพศก,น.,เรียกปีจุลศักราชที่ลงท้ายด้วยเลข ๙ เช่น ปีเถาะนพศก จุลศักราช ๑๓๔๙.
นพศูล,น.,"เครื่องประดับยอดปรางค์ ทำเป็นรูปหอก มีกิ่งเป็นรูปดาบแตกสาขาออกไป ๔ ทิศ, แง่งขิง ฝักเพกา ลำภุขัน หรือ สลัดได ก็เรียก."
นภ-,น.,"ฟ้า, หาว, อากาศ."
นภจร,น.,ผู้ไปในฟ้า เช่น เทวดา วิทยาธร นก เมฆ ลม.
นภดล,น.,พื้นฟ้า.
นภมณฑล,น.,ท้องฟ้า.
นภวิถี,น.,ทางฟ้า คือ วิถีโคจรแห่งตะวัน.
นภศูล,น.,"เครื่องประดับยอดปรางค์ ทำเป็นรูปหอก มีกิ่งเป็นรูปดาบแตกสาขาออกไป ๔ ทิศ, แง่งขิง ฝักเพกา ลำภุขัน หรือ สลัดได ก็เรียก."
นภสินธุ์,น.,"แม่นํ้าคงคา, แม่นํ้าในฟ้า คือ ทางช้างเผือกในตำราดาว."
นภา,น.,ฟ้า.
นภาลัย,น.,"ท้องฟ้า, กลางหาว."
นม ๑,น.,"ส่วนของร่างกาย อยู่บริเวณหน้าอก มี ๒ เต้า, ของผู้หญิงมีต่อมสำหรับผลิตน้ำนมเป็นอาหารสำหรับลูกอ่อน ส่วนของผู้ชายมีขนาดเล็กและไม่มีน้ำนม นมของสัตว์บางชนิด เช่น ลิง ค่าง ก็มี ๒ เต้าเช่นเดียวกับคน ส่วนของสัตว์บางชนิด เช่น สุนัข วัว ควาย มีหลายเต้าเรียงอยู่ที่ท้องเป็น ๒ แถว"
นม ๑,น.,แม่นม ราชาศัพท์ว่า พระนม
นม ๑,น.,น้ำนม เช่น เลี้ยงลูกด้วยนม
นม ๑,น.,ชื่อสิ่งที่เป็นเต้าเป็นปุ่มคล้ายนม เช่น นมทองหลาง
นม ๑,น.,"ฐานที่รองรับสายจะเข้, ส่วนประกอบที่หนุนสายกระจับปี่"
นม ๑,น.,"เรียกสิ่งที่มีลักษณะเป็นปุยขาวห่อหุ้มต้นผักกระเฉด ว่า นมผักกระเฉด, เรียกสิ่งที่มีลักษณะเป็นปุยขาวห้อยติดอยู่ตามข้อพังพวย ว่า นมพังพวย."
นม- ๒,น.,"การนอบน้อม, การเคารพ, การไหว้."
นมกระแชง,น.,ต้นไม้เถาชนิดหนึ่ง ใช้ทำยาได้.
นมข้น,น.,นมที่มีลักษณะข้นและมีรสหวานจัด ได้จากการทำให้น้ำบางส่วนในน้ำนมวัวระเหยไปแล้วเติมน้ำตาล.
นมควาย,น.,ชื่อไม้เถาหลายชนิด ในวงศ์ Annonaceae เช่น ชนิด Melodorum hahnii (Finet et Gagnep.) Bân ดอกสีเหลือง.
นมชะนี,น.,ชื่อไม้เถาชนิด Artabotrys burmanicus A. DC. ในวงศ์ Annonaceae ดอกสีเขียวอมขาว.
นมช้าง,น.,ชื่อไม้เถาหลายชนิด ในวงศ์ Annonaceae เช่น ชนิด Uvaria cordata (Dunal) Alston ดอกสีแดงเข้ม.
นมตาบอด,น.,นมที่หัวบุ๋มเข้าไป.
นมตาสะแก,น.,นมที่หัวยื่นออกมาเหมือนตาไม้สะแก.
นมตำเรีย,น.,"ชื่อไม้เถาอิงอาศัยชนิด Hoya parasitica (Roxb.) Wall. ex Traill ในวงศ์ Asclepiadaceae ใบรี หนา ดอกสีขาวกลางดอกสีม่วง กลิ่นหอม ทุกส่วนมียางขาวคล้ายน้ำนม, นมตำเรีย หรือ นมตำเลีย ก็เรียก."
นมตำเลีย,น.,"ชื่อไม้เถาอิงอาศัยชนิด Hoya parasitica (Roxb.) Wall. ex Traill ในวงศ์ Asclepiadaceae ใบรี หนา ดอกสีขาวกลางดอกสีม่วง กลิ่นหอม ทุกส่วนมียางขาวคล้ายน้ำนม, นมตำเรีย หรือ นมตำเลีย ก็เรียก."
นมนาง ๑,น.,เครื่องหมายวิสรรชนีย์รูปดังนี้ ะ.
นมนาง ๑,?,ดูใน นม ๑.
นมนาง ๒,น.,ชื่อหอยทะเลกาบเดี่ยวชนิด Trochus niloticus Linn. ในวงศ์ Trochidae เปลือกเป็นรูปกรวยคว่ำ ฐานกว้าง ปลายยอดแหลม ผิวขรุขระ มีลวดลายสีม่วงบนพื้นสีอ่อน คล้ายหอยนมสาวแต่มีขนาดใหญ่กว่า เมื่อขัดผิวเปลือกออกจะเห็นเป็นมุก ใช้ทำเป็นเครื่องประดับ.
นมนาง ๓,น.,"ชื่อไม้ต้นชนิด Xantolis cambodiana (Pierre ex Dubard) P. Royen ในวงศ์ Sapotaceae ลำต้นมีหนามแข็ง, ตานนม ก็เรียก."
นมนาน,ว.,"นานมาก, นานนม ก็ว่า."
นมบกอกพร่อง,น.,"ลักษณะของหญิงที่ชายทำให้เสียความบริสุทธิ์แล้วทอดทิ้งไป เช่น แลมันทำชู้แล้วมันทอดหญิงนั้นเสีย ท่านว่ามันทำให้ลูกหลานท่านนมบกอกพร่อง ให้ไหมชายผู้เลมิดพ่อแม่ผู้เถ้าผู้แก่นั้นโดยขนาฎ (สามดวง), มักใช้เพี้ยนไปเป็น นมตกอกพร่อง."
นมบอด,น.,นมที่หัวบุ๋มเข้าไป.
นมผง,น.,สิ่งที่มีลักษณะเป็นผง ได้จากการนำน้ำนมไปผ่านกรรมวิธีซึ่งทำให้ส่วนที่เป็นน้ำระเหยออกไปหมด อาจเติมสารเคมีที่มีประโยชน์ต่อร่างกายลงไปด้วยก็ได้.
นมผา,น.,หินงอกหรือหินย้อยซึ่งเกิดจากคราบหินปูนที่ย้อยลงมาจากเพดานถ้ำ มีสีนวลอ่อนคล้ายน้ำนม เมื่อต้องแสงจะมีประกายแวววาว.
นมพวง,น.,ชื่อนมที่มีฐานใหญ่ตั้งชิดกันทั้งคู่ ไม่ยานไม่งอน.
นมพิจิตร,น.,"ชื่อไม้เถาอิงอาศัยชนิด Hoya parasitica (Roxb.) Wall. ex Traill ในวงศ์ Asclepiadaceae ใบรี หนา ดอกสีขาวกลางดอกสีม่วง กลิ่นหอม ทุกส่วนมียางขาวคล้ายน้ำนม, นมตำเรีย หรือ นมตำเลีย ก็เรียก."
นมพิจิตร,น.,"ชื่อไม้เถา ๒ ชนิด ในสกุล Trichosanthes วงศ์ Cucurbitaceae ชนิด T. anguina L. , บวบงู ก็เรียก, ชนิด T. cucumerina L. ผลมีรสขม ใช้ทำยาได้, บวบขม ก็เรียก."
นมแมว,น.,ชื่อไม้พุ่มรอเลื้อยชนิด Rauwenhoffia siamensis Scheff. ในวงศ์ Annonaceae ดอกสีนํ้าตาลอ่อนเกือบนวล ออกเดี่ยว ๆ ตามง่ามใบ บานเวลาเย็น กลิ่นหอม ผลสุกกินได้.
นมไม้,น.,ไม้ทำเป็นรูปนม ๒ เต้า สำหรับหนุนหลังแก้เมื่อยเป็นต้น.
