คำ,POS,ความหมาย
ปถพี,น.,แผ่นดิน.
ปถมัง,น.,วิธีทำผงด้วยเวทมนตร์คาถาเพื่อความศักดิ์สิทธิ์.
ปถวี ๑,น.,ดิน เช่น ปถวีธาตุ.
ปถวี ๒,น.,ท้ายเรือพิธี (เรียกเฉพาะเรือหลวง).
ปทัฏฐาน,น.,แบบแผนสำหรับยึดถือเป็นแนวทางปฏิบัติ
ปทัฏฐาน,น.,"เหตุที่ตั้งเป็นเครื่องถึง, เหตุอันใกล้ที่สุด"
ปทัฏฐาน,น.,บรรทัดฐาน หรือ ปทัสถาน ก็ว่า.
ปทัสถาน,น.,แบบแผนสำหรับยึดถือเป็นแนวทางปฏิบัติ
ปทัสถาน,น.,"เหตุที่ตั้งเป็นเครื่องถึง, เหตุอันใกล้ที่สุด"
ปทัสถาน,น.,บรรทัดฐาน หรือ ปทัฏฐาน ก็ว่า.
ปทานุกรม,น.,หนังสือสำหรับค้นคว้าความหมายของคำที่เรียงตามลำดับบท.
ปทีป,น.,ประทีป.
ปทุม,น.,"บัวหลวง, บัวก้าน."
ปน,ก.,"ประสมกัน เช่น ข้าวเจ้าปนข้าวเหนียว, แกมกัน เช่น พูดไทยปนฝรั่ง, รวมกัน เช่น อย่าเอาผ้านุ่งกับเสื้อซักปนกัน, ถ้าเอาส่วนน้อยประสมลงในส่วนมากเพื่อให้ระคนปนเป็นอันเดียวกัน เรียกว่า เจือปน, ถ้าเป็นในลักษณะที่ปนกันทั้งเล็กและใหญ่ ทั้งดีและชั่ว เรียกว่า คละปน."
ป่น,น.,เครื่องจิ้มอย่างหนึ่ง ปรุงด้วยนํ้าปลาร้า.
ป่น,ก.,ทำให้แหลกละเอียดด้วยการตำเป็นต้น เช่น ป่นเกลือ ป่นปลา ป่นพริก.
ป่น,ว.,ที่แหลกละเอียด เช่น พริกป่น ปลาป่น เกลือป่น.
ป่นปี้,ว.,"ยับเยิน, ย่อยยับ."
ปนเป,ว.,ปนกันยุ่งจนไม่รู้ว่าอะไรเป็นอะไร.
ปนัดดา,น.,เหลน (คือ ลูกของหลานปู่).
ปปัญจ-,น.,"ความเนิ่นช้า, ความนาน."
ปปัญจ-,ว.,เนิ่นช้า.
