คำ,POS,ความหมาย
อม 0,น.,(โบ) ครอบครอง เป็นเจ้าของ รวบรวม เก็บไว้ เจรจา สู่ขอ เฉพาะ ใกล้ ๆ กับ ด้วย
อม 1,ก.,ต้นเนียมงวงช้าง ใบมีกลิ่นหอม
อ่ม 0,ก.,เรียกชะมดเชียงว่า เหนอ้ม ดู เหน
อ้ม 0,น.,หอม มีกลิ่นหอม
อ้ม 1,น.,พระนิพพาน อมฤต - ไม่ตาย
อ้ม 2,ว.,ยักษ์ ผี ผู้ที่มิใช่คน
อมตะ 0,น.,ไร้เดียงสา
อมนุสสะ 0,น.,ชื่อวันที่ควรแก่การลงทุนค้าขาย การไปค้าขายต่างแดนหรือการซื่อสัตว์มาเลี้ยง
อมมือ 0,ว.,ไม่พูด หุบปาก
อมริสสโชค 0,น.,เถาชำมะนาด
อมลิ้น 0,ก.,กลัดหนอง มีหนองเกิดที่แผล
อ้มสาย 0,น.,ปืนใหญ่โบราณลำกล้องสั้น ในลิลิตยวนพ่าย ใช้ อมรา
อมหนอง 0,ก.,มักใช้กับ นั่ง หมายถึง นั่งยองๆ
อม็อก 0,น.,ช่วงที่สตรีต้องอยู่ไฟหลัง การคลอดบุตร
อย่องเขาะ 0,ก.,ผู้ไกลจากกิเลส
อยู่เดือน 0,น.,ความเป็นผู้ไกลจากกิเลส
อรหันต 0,น.,ผู้อยู่ป่า ชื่อคณะสงฆ์ที่ตั้งอารามอยู่ในป่าห่างจากที่ชุมชน
อรหันตะ 0,น.,ตำหนิ ติเตียน
อรัญญวาสี 0,น.,ผู้บรรลุธรรมวิเศษระดับต่าง ๆ
อริติเตียน 0,ก.,ทางอันประเสริฐอันเป็นทางดับทุกข์ มีองค์ ๘
อริยปุคคละ 0,น.,ความจริงของพระอริยะ ความจริงอันประเสริฐ ชื่อธรรมสำคัญหมวดหนึ่งในพุทธศาสนา
อริยมัคคะ 0,น.,ไม่อาย นอกจารีต มักหมาย ถึงนักพรตอย่างภิกษุผู้มักละเมิดพุทธบัญญัติ
อริยสัจจะ 0,น.,ห่วงเป็นกังวลถึง เผื่อแผ่ไปถึง รักษาสิ่งของไว้ไห้ผู้อื่น
อลัชชี 0,ว.,อวด - โอ้อวด สำแดงให้เห็น กล่าวชมเชย ยกย่อง
อ่วง 0,ก.,หยิ่ง ผยอง ทะนงว่าตัวเองเก่ง
อวด 0,ก.,แสดงว่ามีสง่าและเป็นหัวหน้า ดูเพิ่มที่ หนัก
อวดกล้าสะหาว 0,ก.,อวดดี - ทะนงใจว่าตัวดี ถือดีแสดงให้เห็นว่าตนเองดีโดยไม่เป็นจริง
อวดครึอวดหนัก 0,ก.,แสดงว่ามีทรัพย์มาก
อวดดี 0,ก.,แสดงว่าตนมีความรู้เและหลักแหลมมาก
อวดมั่งอวดมี 0,ก.,แสดงว่าตัวเองกล้าหาญ
อวดรู้อวดหลวัก 0,ก.,ยกย่อง เล่าลือกันทั่วไป
อวดหาน 0,ก.,อวล - คำที่ใช้แทนชื่อบุรุษที่ ๑ และที่ ๒ ในเชิงชู้สาว เช่น อวนพี่ - ตัวพี่ อวนยิง - น้องหญิงที่รัก
อวดอู้ 0,ก.,ส่งเสียงดัง มีเสียงอึกทึก
อวน 0,น.,คร่อม ครอบ ทับ กริยาที่เอาด้านหน้าหรือด้านบนวางคว่ำลง กก อย่างแม่ไก่กกไข่
อ่วน 0,ก.,ลักษณะของสิ่งใหญ่หรือทรงคุ่มป้อมคว่ำอยู่
อวบ 0,ก.,ลักษณะของแบนหรือยาวคว่ำลง อย่างคนนอนคว่ำ
อวบทบพบ 0,ว.,ร้อนอบอ้าว ร้อนขึ้นอย่างตอนที่ฝนจะตก
อวบทาบพาบ 0,ว.,อำพราง ปิดบัง
อวม 0,ว.,ให้ อย่างอวยพร
อวมอำ 0,ก.,สุรุ่ยสุร่ายใช้จ่ายมากเกินจำเป็น เกินสมควร ไม่เรียบร้อย ไม่สมควร
อวย 0,ก.,ชื่อตำราพิจารณาการลักขโมยและการลงโทษ
อ่วย 0,ก.,อุจจาระ
อวหาร 0,น.,ด่าง - กริยาที่ผ้าสีถูกน้ำแล้วเป็นรอยด่าง (ธรรมราชานุวัตร)
อว้า 0,น.,เสียงดังก้องกังวาน อย่างเสียงจากเครื่องขยายเสียงในระยะไกล
อวาน 0,ก.,แนวทรายใต้น้ำบริเวณหัวแหลมคุ้งน้ำ
อวาบ ๆ 0,ว.,แนวทรายใต้น้ำบริเวณหัวแหลมคุ้งน้ำ
อวาม 0,น.,ไออย่างไอน้ำ ระบายออก ผ่อนออก หายใจออก ให้ ปัน แบ่ง ถอด
อว่าม 0,น.,บ่าย เบน เอน เลี้ยว กลับ
อวาย 0,ก.,อก - อวัยวะ ด้านหน้าถัดคอลงมาและกัดท้องขึ้นไป
อวาย 1,น.,เหลียว เอี้ยว เบน หัน
อว่าย 0,ก.,บ่าย เบน เอน เลี้ยว ตีโค้ง
อว่าย 1,ก.,ไอดิน กลิ่นดิน
อว่าย 2,ก.,ไอปาก
อวายดิน 0,น.,การระบายลมขณะเล่นเครื่องเป่า
อวายปาก 0,น.,หันหน้าไป
อวายลม 0,น.,ชื่อนรกขุมต่ำสุด ไม่มีคลื่น
อว่ายหน้า 0,ก.,ความไม่รู้ ความมืดมน ความไม่รู้แจ้ง หมายถีงไม่รู้จักอริยสัจจ์ ๔
อวิจี 0,น.,การไม่เบียดเบียน
อวิชชา 0,น.,ไม่มีเวร
อวิหิงสา 0,น.,ชื่อต้นไม้หลายชนิด ดูเพิ่มเติมที่ ส้มสุก
อเวระ 0,ว.,อัศจรรย์
อโศก 0,น.,นับไม่ถ้วน ชื่อมาตรานับจำนวนที่ใหญ่ ที่สุดคือ โกฏิกำลัง ๒๐
อสจัน 0,น.,จำนวน ๘๐
อสังเขยยะ 0,น.,เรียกน้ำกามว่า น้ำอสุจิ ไม่สะอาด ไม่บริสุทธิ์
อสีติ 0,น.,ซากศพ ไม่สะอาด
อสุจิ 0,น.,สัตว์ในอบายภูมิพวกหนึ่ง ชอบเที่ยว ลอกหลอนคนคู่กับเปรต
อสุภะ 0,น.,การไม่คบหาสมาคม
อสุรกายะ 0,น.,อะไร
อเสวนะ 0,น.,ฉัน ข้า กู
อหัง 0,น.,เลิกแล้วต่อกัน
อหัง 1,สรรพ.,ออ - รวมกัน อยู่เป็นกระจุก คับคั่ง ส่งเสียงดังอย่างสับสน อย่างอึ่งหลาย ๆ ตัวร้อง
อโหสิ 0,ก.,อ้อ - คำอุทานแสดงการรับรู้หรือตอบรับ
ออ 0,ก.,ต้นอ้อ
อ่อ 0,*อ.,ข้างขึ้น เช่น ออก ๘ ค่ำ - ขึ้น ๘ ค่ำ และเรียกเดือนข้างขึ้นว่า เดือนออก คู่กับ เดือนแรม คือ ข้างแรม
อ้อ 0,น.,คำที่เติมหลัง พ่อ หรือ แม่ แปลว่า โยมอุปัฏฐาก
ออก 0,น.,ออก - อาการที่เคลื่อนไปข้างนอกหรือพ้นจากที่ปิดบัง เคลื่อนจากที่ พ้นภาวะ ผลิ แตกกิ่ง ผุดขึ้น โผล่ขึ้น ทำให้ดีขึ้น จ่าย ตรงข้ามกับเข้า
ออก 1,น.,การปรุงอาหารประเภทหนึ่ง ใช้ใบตองหลายชั้นเย็บเป็นภาชนะวางบนถ่านไฟร้อน การปรุงใช้น้ำไม่มากและใช้เวลาไม่นาน ปัจจุบันเรียกการปรุงอาหารไม่จำกัดชนิดของภาชนะแต่ใช้ น้ำน้อยแล้วใช้ไฟต่ำเช่นเดียวกับกรรมวิธีนี้ว่า อ็อก ด้วย
ออก 2,ก.,"ทำให้ใช่สุกโดยการ ''อ็อก"" ซึ่ง มักจะเดิมน้ำพริกที่ตำจากพริกสด กวนผสมในไข่ด้วย"
อ็อก 0,*น.,(ข้าว) ตกรวงหรือมีรวง
อ็อกไข่ 0,*ก.,จ่ายทรัพย์
ออกงวง 0,ก.,(ยกทัพ) ออกไปหา (ข้าศึก)
ออกเงิน 0,ก.,วุ้นที่เกิดจากดินในนาเมื่อได้รับน้ำหรือฝนในระยะต้น ๆ ดูฝน
ออกชู 0,ก.,เลิกอยู่ไฟ
ออกดิน 0,น.,ออกหัด เป็นหัด มีผื่น แดงขึ้นตามตัว
ออกเดือน 0,ก.,ลักษณะของสิ่งเล็กน้อยที่กลมกลึงสมรูป ลักษณะเป็นปุ่มเป็นปมขนาดย่อม มักใช้ ตันอ็อกต็อก เล็กและหนักแน่นหรือกลมกลึง
ออกแดง 0,ก.,เนื้ออ่อนส่วนคอของต้นตาล ใช้เป็นอาหารได้
อ็อกต็อก 0,ว.,เป็นโรคอีคำอีแดง
ออกตาล 0,น.,เป็นโรคอีสุกอีใส มีตุ่มใสขึ้น
ออกตุ่มแดง 0,ก.,ไก่น้ำ - ชื่อนกชนิดหนึ่ง
ออกตุ่มไส 0,ก.,ขึ้นจากน้ำ อาการที่ปลาบ้วนน้ำให้เห็นเป็นรอยบนผิวน้ำ
ออกน้ำ 0,น.,ออกจากบ้าน
